Time,Ciudad Vieja,Punta Carretas,Curva de Maroñas,La Blanqueada,Prado,Lezica,Casavalle,Carrasco,Manga,Cerro,Felipe Cardoso,Malvín,La Esperanza,Santiago Vázquez,Colón,Paso de la Arena
2024-12-01 10:49:16,,,,,2.03,,,,,,,,,,,
2024-12-01 10:49:18,,,,,,,,,,0.76,,,,,,
2024-12-01 10:49:46,,,,,,,,,,,,,6.60,,,
2024-12-01 10:49:49,,,,,,,,,,,,,,,0.00,
2024-12-01 10:49:53,,,2.03,,,,,,,,,,,,,
2024-12-01 10:49:59,,1.02,,,,,,,,,,,,,,
2024-12-01 10:50:01,,,,,,,,,,,,,,,,1.02
2024-12-01 10:50:32,0.80,,,,,,,,,,,,,,,
2024-12-01 10:50:36,,,,,,,,,0.00,,,,,,,
2024-12-01 10:50:52,,,,1.27,,,,,,,,,,,,
2024-12-01 10:50:53,,,,,,,,,,,0.00,,,,,
2024-12-01 10:51:42,,,,,,,,,,,,0.25,,,,
2024-12-01 10:53:37,,,,,,,0.00,,,,,,,,,
2024-12-01 10:53:38,,,,,,,,,,,,,,3.05,,
2024-12-01 10:53:53,,,,,,,,2.54,,,,,,,,
2024-12-01 10:54:14,,,,,,5.33,,,,,,,,,,
2024-12-01 10:54:16,,,,,2.03,,,,,,,,,,,
2024-12-01 10:54:18,,,,,,,,,,0.76,,,,,,
2024-12-01 10:54:46,,,,,,,,,,,,,6.60,,,
2024-12-01 10:54:49,,,,,,,,,,,,,,,0.00,
2024-12-01 10:54:53,,,2.03,,,,,,,,,,,,,
2024-12-01 10:54:58,,,,,,,,,,,,,,,,1.02
2024-12-01 10:54:59,,1.52,,,,,,,,,,,,,,
2024-12-01 10:55:33,0.80,,,,,,,,,,,,,,,
2024-12-01 10:55:36,,,,,,,,,0.00,,,,,,,
2024-12-01 10:55:52,,,,1.52,,,,,,,,,,,,
2024-12-01 10:55:53,,,,,,,,,,,0.00,,,,,
2024-12-01 10:56:42,,,,,,,,,,,,0.25,,,,
2024-12-01 10:58:37,,,,,,,0.00,,,,,,,,,
2024-12-01 10:58:38,,,,,,,,,,,,,,3.05,,
2024-12-01 10:58:53,,,,,,,,2.54,,,,,,,,
2024-12-01 10:59:14,,,,,,5.33,,,,,,,,,,
2024-12-01 10:59:16,,,,,2.03,,,,,,,,,,,
2024-12-01 10:59:18,,,,,,,,,,0.76,,,,,,
2024-12-01 10:59:46,,,,,,,,,,,,,6.60,,,
2024-12-01 10:59:49,,,,,,,,,,,,,,,0.00,
2024-12-01 10:59:53,,,2.03,,,,,,,,,,,,,
2024-12-01 10:59:58,,,,,,,,,,,,,,,,1.27
2024-12-01 10:59:59,,1.78,,,,,,,,,,,,,,
2024-12-01 11:00:32,0.80,,,,,,,,,,,,,,,
2024-12-01 11:00:36,,,,,,,,,0.00,,,,,,,
2024-12-01 11:00:52,,,,1.52,,,,,,,,,,,,
2024-12-01 11:00:53,,,,,,,,,,,0.00,,,,,
2024-12-01 11:01:42,,,,,,,,,,,,0.25,,,,
2024-12-01 11:03:37,,,,,,,0.00,,,,,,,,,
2024-12-01 11:03:38,,,,,,,,,,,,,,3.30,,
2024-12-01 11:03:53,,,,,,,,2.79,,,,,,,,
2024-12-01 11:04:14,,,,,,5.33,,,,,,,,,,
2024-12-01 11:04:16,,,,,2.03,,,,,,,,,,,
2024-12-01 11:04:18,,,,,,,,,,0.76,,,,,,
2024-12-01 11:04:46,,,,,,,,,,,,,6.86,,,
2024-12-01 11:04:49,,,,,,,,,,,,,,,0.00,
2024-12-01 11:04:53,,,2.03,,,,,,,,,,,,,
2024-12-01 11:04:58,,,,,,,,,,,,,,,,1.27
2024-12-01 11:04:59,,1.78,,,,,,,,,,,,,,
2024-12-01 11:05:32,1.00,,,,,,,,,,,,,,,
2024-12-01 11:05:36,,,,,,,,,0.00,,,,,,,
2024-12-01 11:05:52,,,,1.52,,,,,,,,,,,,
2024-12-01 11:05:53,,,,,,,,,,,0.00,,,,,
2024-12-01 11:06:42,,,,,,,,,,,,0.25,,,,
2024-12-01 11:08:37,,,,,,,0.00,,,,,,,,,
2024-12-01 11:08:38,,,,,,,,,,,,,,3.30,,
2024-12-01 11:08:53,,,,,,,,2.79,,,,,,,,
2024-12-01 11:09:14,,,,,,5.33,,,,,,,,,,
2024-12-01 11:09:16,,,,,2.03,,,,,,,,,,,
2024-12-01 11:09:18,,,,,,,,,,0.76,,,,,,
2024-12-01 11:09:46,,,,,,,,,,,,,6.86,,,
2024-12-01 11:09:49,,,,,,,,,,,,,,,0.00,
2024-12-01 11:09:53,,,2.03,,,,,,,,,,,,,
2024-12-01 11:09:58,,,,,,,,,,,,,,,,1.78
2024-12-01 11:09:59,,2.54,,,,,,,,,,,,,,
2024-12-01 11:10:33,4.40,,,,,,,,,,,,,,,
2024-12-01 11:10:36,,,,,,,,,0.00,,,,,,,
2024-12-01 11:10:52,,,,1.78,,,,,,,,,,,,
2024-12-01 11:10:53,,,,,,,,,,,0.00,,,,,
2024-12-01 11:11:42,,,,,,,,,,,,0.25,,,,
2024-12-01 11:13:38,,,,,,,,,,,,,,4.57,,
2024-12-01 11:13:53,,,,,,,,2.79,,,,,,,,
2024-12-01 11:14:14,,,,,,5.84,,,,,,,,,,
2024-12-01 11:14:16,,,,,2.29,,,,,,,,,,,
2024-12-01 11:14:18,,,,,,,,,,0.76,,,,,,
2024-12-01 11:14:46,,,,,,,,,,,,,7.11,,,
2024-12-01 11:14:49,,,,,,,,,,,,,,,0.00,
2024-12-01 11:14:53,,,2.03,,,,,,,,,,,,,
2024-12-01 11:14:58,,,,,,,,,,,,,,,,1.78
2024-12-01 11:14:59,,8.64,,,,,,,,,,,,,,
2024-12-01 11:15:33,5.60,,,,,,,,,,,,,,,
2024-12-01 11:15:36,,,,,,,,,0.00,,,,,,,
2024-12-01 11:15:52,,,,2.54,,,,,,,,,,,,
2024-12-01 11:15:53,,,,,,,,,,,0.00,,,,,
2024-12-01 11:16:42,,,,,,,,,,,,0.25,,,,
2024-12-01 11:18:38,,,,,,,,,,,,,,6.35,,
2024-12-01 11:18:53,,,,,,,,2.79,,,,,,,,
2024-12-01 11:19:14,,,,,,6.10,,,,,,,,,,
2024-12-01 11:19:16,,,,,3.05,,,,,,,,,,,
2024-12-01 11:19:18,,,,,,,,,,0.76,,,,,,
2024-12-01 11:19:46,,,,,,,,,,,,,7.37,,,
2024-12-01 11:19:49,,,,,,,,,,,,,,,0.00,
2024-12-01 11:19:53,,,2.29,,,,,,,,,,,,,
2024-12-01 11:19:58,,,,,,,,,,,,,,,,3.30
2024-12-01 11:19:59,,10.67,,,,,,,,,,,,,,
2024-12-01 11:20:33,6.80,,,,,,,,,,,,,,,
2024-12-01 11:20:37,,,,,,,,,0.00,,,,,,,
2024-12-01 11:20:52,,,,3.56,,,,,,,,,,,,
2024-12-01 11:20:53,,,,,,,,,,,0.00,,,,,
2024-12-01 11:21:42,,,,,,,,,,,,0.25,,,,
2024-12-01 11:23:38,,,,,,,,,,,,,,7.62,,
2024-12-01 11:23:53,,,,,,,,3.30,,,,,,,,
2024-12-01 11:24:14,,,,,,7.62,,,,,,,,,,
2024-12-01 11:24:16,,,,,4.57,,,,,,,,,,,
2024-12-01 11:24:18,,,,,,,,,,2.29,,,,,,
2024-12-01 11:24:46,,,,,,,,,,,,,7.62,,,
2024-12-01 11:24:49,,,,,,,,,,,,,,,0.00,
2024-12-01 11:24:53,,,2.79,,,,,,,,,,,,,
2024-12-01 11:24:58,,,,,,,,,,,,,,,,6.60
2024-12-01 11:24:59,,14.22,,,,,,,,,,,,,,
2024-12-01 11:25:33,11.00,,,,,,,,,,,,,,,
2024-12-01 11:25:37,,,,,,,,,0.00,,,,,,,
2024-12-01 11:25:52,,,,4.57,,,,,,,,,,,,
2024-12-01 11:25:53,,,,,,,,,,,0.00,,,,,
2024-12-01 11:26:42,,,,,,,,,,,,0.25,,,,
2024-12-01 11:28:38,,,,,,,,,,,,,,7.62,,
2024-12-01 11:28:53,,,,,,,,4.57,,,,,,,,
2024-12-01 11:29:14,,,,,,8.38,,,,,,,,,,
2024-12-01 11:29:16,,,,,10.67,,,,,,,,,,,
2024-12-01 11:29:18,,,,,,,,,,6.86,,,,,,
2024-12-01 11:29:46,,,,,,,,,,,,,7.87,,,
2024-12-01 11:29:49,,,,,,,,,,,,,,,0.00,
2024-12-01 11:29:53,,,5.33,,,,,,,,,,,,,
2024-12-01 11:29:58,,,,,,,,,,,,,,,,11.43
2024-12-01 11:29:59,,21.08,,,,,,,,,,,,,,
2024-12-01 11:30:33,18.60,,,,,,,,,,,,,,,
2024-12-01 11:30:37,,,,,,,,,0.00,,,,,,,
2024-12-01 11:30:52,,,,9.91,,,,,,,,,,,,
2024-12-01 11:30:53,,,,,,,,,,,0.00,,,,,
2024-12-01 11:31:42,,,,,,,,,,,,0.25,,,,
2024-12-01 11:33:38,,,,,,,,,,,,,,7.62,,
2024-12-01 11:33:53,,,,,,,,6.60,,,,,,,,
2024-12-01 11:34:15,,,,,,11.94,,,,,,,,,,
2024-12-01 11:34:16,,,,,17.27,,,,,,,,,,,
2024-12-01 11:34:18,,,,,,,,,,11.18,,,,,,
2024-12-01 11:34:46,,,,,,,,,,,,,8.38,,,
2024-12-01 11:34:49,,,,,,,,,,,,,,,0.00,
2024-12-01 11:34:53,,,10.41,,,,,,,,,,,,,
2024-12-01 11:34:58,,,,,,,,,,,,,,,,17.53
2024-12-01 11:34:59,,29.97,,,,,,,,,,,,,,
2024-12-01 11:35:33,29.60,,,,,,,,,,,,,,,
2024-12-01 11:35:37,,,,,,,,,0.00,,,,,,,
2024-12-01 11:35:52,,,,16.00,,,,,,,,,,,,
2024-12-01 11:35:53,,,,,,,,,,,0.00,,,,,
2024-12-01 11:36:42,,,,,,,,,,,,0.25,,,,
2024-12-01 11:38:38,,,,,,,,,,,,,,7.62,,
2024-12-01 11:38:53,,,,,,,,13.21,,,,,,,,
2024-12-01 11:39:15,,,,,,18.80,,,,,,,,,,
2024-12-01 11:39:16,,,,,26.67,,,,,,,,,,,
2024-12-01 11:39:18,,,,,,,,,,11.68,,,,,,
2024-12-01 11:39:46,,,,,,,,,,,,,10.67,,,
2024-12-01 11:39:49,,,,,,,,,,,,,,,0.00,
2024-12-01 11:39:53,,,15.49,,,,,,,,,,,,,
2024-12-01 11:39:58,,,,,,,,,,,,,,,,19.05
2024-12-01 11:39:59,,45.97,,,,,,,,,,,,,,
2024-12-01 11:40:33,35.20,,,,,,,,,,,,,,,
2024-12-01 11:40:37,,,,,,,,,0.00,,,,,,,
2024-12-01 11:40:52,,,,24.38,,,,,,,,,,,,
2024-12-01 11:40:53,,,,,,,,,,,0.00,,,,,
2024-12-01 11:41:42,,,,,,,,,,,,0.25,,,,
2024-12-01 11:43:38,,,,,,,,,,,,,,7.62,,
2024-12-01 11:43:53,,,,,,,,23.11,,,,,,,,
2024-12-01 11:44:15,,,,,,21.08,,,,,,,,,,
2024-12-01 11:44:16,,,,,30.23,,,,,,,,,,,
2024-12-01 11:44:18,,,,,,,,,,11.68,,,,,,
2024-12-01 11:44:46,,,,,,,,,,,,,15.24,,,
2024-12-01 11:44:49,,,,,,,,,,,,,,,0.00,
2024-12-01 11:44:54,,,21.34,,,,,,,,,,,,,
2024-12-01 11:44:58,,,,,,,,,,,,,,,,19.81
2024-12-01 11:44:59,,51.56,,,,,,,,,,,,,,
2024-12-01 11:45:33,36.00,,,,,,,,,,,,,,,
2024-12-01 11:45:37,,,,,,,,,4.32,,,,,,,
2024-12-01 11:45:52,,,,26.42,,,,,,,,,,,,
2024-12-01 11:46:42,,,,,,,,,,,,0.25,,,,
2024-12-01 11:48:38,,,,,,,,,,,,,,7.87,,
2024-12-01 11:48:53,,,,,,,,39.12,,,,,,,,
2024-12-01 11:49:15,,,,,,23.11,,,,,,,,,,
2024-12-01 11:49:16,,,,,31.24,,,,,,,,,,,
2024-12-01 11:49:18,,,,,,,,,,11.68,,,,,,
2024-12-01 11:49:46,,,,,,,,,,,,,21.84,,,
2024-12-01 11:49:50,,,,,,,,,,,,,,,0.00,
2024-12-01 11:49:54,,,22.35,,,,,,,,,,,,,
2024-12-01 11:49:58,,,,,,,,,,,,,,,,20.32
2024-12-01 11:49:59,,52.32,,,,,,,,,,,,,,
2024-12-01 11:50:34,36.80,,,,,,,,,,,,,,,
2024-12-01 11:50:37,,,,,,,,,7.11,,,,,,,
2024-12-01 11:50:52,,,,27.18,,,,,,,,,,,,
2024-12-01 11:51:42,,,,,,,,,,,,0.25,,,,
2024-12-01 11:53:38,,,,,,,,,,,,,,7.87,,
2024-12-01 11:53:53,,,,,,,,43.94,,,,,,,,
2024-12-01 11:54:15,,,,,,23.37,,,,,,,,,,
2024-12-01 11:54:16,,,,,31.75,,,,,,,,,,,
2024-12-01 11:54:18,,,,,,,,,,11.68,,,,,,
2024-12-01 11:54:46,,,,,,,,,,,,,25.65,,,
2024-12-01 11:54:50,,,,,,,,,,,,,,,0.00,
2024-12-01 11:54:54,,,23.11,,,,,,,,,,,,,
2024-12-01 11:54:58,,,,,,,,,,,,,,,,20.57
2024-12-01 11:54:59,,53.59,,,,,,,,,,,,,,
2024-12-01 11:55:34,37.20,,,,,,,,,,,,,,,
2024-12-01 11:55:37,,,,,,,,,8.64,,,,,,,
2024-12-01 11:55:52,,,,27.69,,,,,,,,,,,,
2024-12-01 11:56:42,,,,,,,,,,,,0.25,,,,
2024-12-01 11:58:42,,,,,,,,,,,,,,7.87,,
2024-12-01 11:58:53,,,,,,,,48.26,,,,,,,,
2024-12-01 11:59:15,,,,,,23.62,,,,,,,,,,
2024-12-01 11:59:16,,,,,32.00,,,,,,,,,,,
2024-12-01 11:59:18,,,,,,,,,,11.68,,,,,,
2024-12-01 11:59:46,,,,,,,,,,,,,26.67,,,
2024-12-01 11:59:50,,,,,,,,,,,,,,,0.00,
2024-12-01 11:59:54,,,23.11,,,,,,,,,,,,,
2024-12-01 11:59:59,,,,,,,,,,,,,,,,21.34
2024-12-01 12:00:00,,53.59,,,,,,,,,,,,,,
2024-12-01 12:00:34,37.40,,,,,,,,,,,,,,,
2024-12-01 12:00:37,,,,,,,,,9.65,,,,,,,
2024-12-01 12:00:52,,,,27.94,,,,,,,,,,,,
2024-12-01 12:01:42,,,,,,,,,,,,0.25,,,,
2024-12-01 12:03:42,,,,,,,,,,,,,,7.87,,
2024-12-01 12:03:53,,,,,,,,49.02,,,,,,,,
2024-12-01 12:04:15,,,,,,24.38,,,,,,,,,,
2024-12-01 12:04:16,,,,,32.77,,,,,,,,,,,
2024-12-01 12:04:18,,,,,,,,,,11.68,,,,,,
2024-12-01 12:04:46,,,,,,,,,,,,,28.96,,,
2024-12-01 12:04:50,,,,,,,,,,,,,,,0.00,
2024-12-01 12:04:55,,,23.37,,,,,,,,,,,,,
2024-12-01 12:04:59,,,,,,,,,,,,,,,,21.84
2024-12-01 12:05:00,,53.85,,,,,,,,,,,,,,
2024-12-01 12:05:34,38.60,,,,,,,,,,,,,,,
2024-12-01 12:05:37,,,,,,,,,10.41,,,,,,,
2024-12-01 12:05:52,,,,28.19,,,,,,,,,,,,
2024-12-01 12:06:42,,,,,,,,,,,,0.25,,,,
2024-12-01 12:08:42,,,,,,,,,,,,,,8.13,,
2024-12-01 12:08:53,,,,,,,,49.78,,,,,,,,
2024-12-01 12:09:15,,,,,,24.89,,,,,,,,,,
2024-12-01 12:09:16,,,,,35.56,,,,,,,,,,,
2024-12-01 12:09:18,,,,,,,,,,11.68,,,,,,
2024-12-01 12:09:46,,,,,,,,,,,,,30.23,,,
2024-12-01 12:09:50,,,,,,,,,,,,,,,0.00,
2024-12-01 12:09:54,,,24.13,,,,,,,,,,,,,
2024-12-01 12:09:59,,,,,,,,,,,,,,,,23.88
2024-12-01 12:10:00,,54.61,,,,,,,,,,,,,,
2024-12-01 12:10:34,39.20,,,,,,,,,,,,,,,
2024-12-01 12:10:37,,,,,,,,,11.43,,,,,,,
2024-12-01 12:10:52,,,,30.48,,,,,,,,,,,,
2024-12-01 12:11:42,,,,,,,,,,,,0.25,,,,
2024-12-01 12:13:42,,,,,,,,,,,,,,8.13,,
2024-12-01 12:13:53,,,,,,,,50.80,,,,,,,,
2024-12-01 12:14:15,,,,,,25.40,,,,,,,,,,
2024-12-01 12:14:16,,,,,37.08,,,,,,,,,,,
2024-12-01 12:14:18,,,,,,,,,,11.68,,,,,,
2024-12-01 12:14:46,,,,,,,,,,,,,31.24,,,
2024-12-01 12:14:50,,,,,,,,,,,,,,,0.00,
2024-12-01 12:14:54,,,25.40,,,,,,,,,,,,,
2024-12-01 12:14:59,,,,,,,,,,,,,,,,24.13
2024-12-01 12:15:00,,56.13,,,,,,,,,,,,,,
2024-12-01 12:15:34,40.60,,,,,,,,,,,,,,,
2024-12-01 12:15:37,,,,,,,,,11.68,,,,,,,
2024-12-01 12:15:52,,,,31.75,,,,,,,,,,,,
2024-12-01 12:16:42,,,,,,,,,,,,0.25,,,,
2024-12-01 12:18:42,,,,,,,,,,,,,,8.13,,
2024-12-01 12:18:53,,,,,,,,52.83,,,,,,,,
2024-12-01 12:19:15,,,,,,25.91,,,,,,,,,,
2024-12-01 12:19:16,,,,,37.34,,,,,,,,,,,
2024-12-01 12:19:18,,,,,,,,,,11.68,,,,,,
2024-12-01 12:19:46,,,,,,,,,,,,,31.75,,,
2024-12-01 12:19:50,,,,,,,,,,,,,,,0.00,
2024-12-01 12:19:54,,,25.91,,,,,,,,,,,,,
2024-12-01 12:19:59,,,,,,,,,,,,,,,,24.64
2024-12-01 12:20:00,,58.42,,,,,,,,,,,,,,
2024-12-01 12:20:34,41.20,,,,,,,,,,,,,,,
2024-12-01 12:20:37,,,,,,,,,12.19,,,,,,,
2024-12-01 12:20:52,,,,32.00,,,,,,,,,,,,
2024-12-01 12:21:42,,,,,,,,,,,,0.25,,,,
2024-12-01 12:23:42,,,,,,,,,,,,,,8.13,,
2024-12-01 12:23:53,,,,,,,,54.10,,,,,,,,
2024-12-01 12:24:15,,,,,,28.45,,,,,,,,,,
2024-12-01 12:24:16,,,,,39.37,,,,,,,,,,,
2024-12-01 12:24:18,,,,,,,,,,14.99,,,,,,
2024-12-01 12:24:46,,,,,,,,,,,,,32.26,,,
2024-12-01 12:24:50,,,,,,,,,,,,,,,0.00,
2024-12-01 12:24:54,,,26.16,,,,,,,,,,,,,
2024-12-01 12:24:59,,,,,,,,,,,,,,,,27.94
2024-12-01 12:25:00,,61.21,,,,,,,,,,,,,,
2024-12-01 12:25:34,45.20,,,,,,,,,,,,,,,
2024-12-01 12:25:37,,,,,,,,,12.45,,,,,,,
2024-12-01 12:25:52,,,,33.27,,,,,,,,,,,,
2024-12-01 12:26:42,,,,,,,,,,,,0.25,,,,
2024-12-01 12:28:42,,,,,,,,,,,,,,8.13,,
2024-12-01 12:28:53,,,,,,,,56.39,,,,,,,,
2024-12-01 12:29:15,,,,,,34.54,,,,,,,,,,
2024-12-01 12:29:16,,,,,44.70,,,,,,,,,,,
2024-12-01 12:29:18,,,,,,,,,,15.24,,,,,,
2024-12-01 12:29:47,,,,,,,,,,,,,33.02,,,
2024-12-01 12:29:50,,,,,,,,,,,,,,,0.00,
2024-12-01 12:29:54,,,28.96,,,,,,,,,,,,,
2024-12-01 12:29:59,,,,,,,,,,,,,,,,30.48
2024-12-01 12:30:00,,66.04,,,,,,,,,,,,,,
2024-12-01 12:30:34,47.40,,,,,,,,,,,,,,,
2024-12-01 12:30:37,,,,,,,,,15.49,,,,,,,
2024-12-01 12:30:52,,,,36.83,,,,,,,,,,,,
2024-12-01 12:31:42,,,,,,,,,,,,0.25,,,,
2024-12-01 12:33:42,,,,,,,,,,,,,,8.13,,
2024-12-01 12:33:53,,,,,,,,59.44,,,,,,,,
2024-12-01 12:34:15,,,,,,38.35,,,,,,,,,,
2024-12-01 12:34:16,,,,,47.24,,,,,,,,,,,
2024-12-01 12:34:19,,,,,,,,,,15.24,,,,,,
2024-12-01 12:34:47,,,,,,,,,,,,,36.83,,,
2024-12-01 12:34:50,,,,,,,,,,,,,,,0.00,
2024-12-01 12:34:54,,,32.26,,,,,,,,,,,,,
2024-12-01 12:34:59,,,,,,,,,,,,,,,,31.24
2024-12-01 12:35:00,,67.31,,,,,,,,,,,,,,
2024-12-01 12:35:37,,,,,,,,,21.08,,,,,,,
2024-12-01 12:35:39,48.00,,,,,,,,,,,,,,,
2024-12-01 12:35:52,,,,38.61,,,,,,,,,,,,
2024-12-01 12:36:42,,,,,,,,,,,,0.25,,,,
2024-12-01 12:38:42,,,,,,,,,,,,,,8.13,,
2024-12-01 12:38:53,,,,,,,,67.06,,,,,,,,
2024-12-01 12:39:15,,,,,,38.61,,,,,,,,,,
2024-12-01 12:39:16,,,,,48.01,,,,,,,,,,,
2024-12-01 12:39:19,,,,,,,,,,15.24,,,,,,
2024-12-01 12:39:47,,,,,,,,,,,,,42.67,,,
2024-12-01 12:39:50,,,,,,,,,,,,,,,0.00,
2024-12-01 12:39:54,,,33.27,,,,,,,,,,,,,
2024-12-01 12:39:59,,,,,,,,,,,,,,,,31.24
2024-12-01 12:40:00,,67.56,,,,,,,,,,,,,,
2024-12-01 12:40:37,,,,,,,,,23.11,,,,,,,
2024-12-01 12:40:39,48.20,,,,,,,,,,,,,,,
2024-12-01 12:40:52,,,,39.12,,,,,,,,,,,,
2024-12-01 12:41:42,,,,,,,,,,,,0.25,,,,
2024-12-01 12:43:42,,,,,,,,,,,,,,8.13,,
2024-12-01 12:43:53,,,,,,,,69.34,,,,,,,,
2024-12-01 12:44:15,,,,,,38.86,,,,,,,,,,
2024-12-01 12:44:16,,,,,48.01,,,,,,,,,,,
2024-12-01 12:44:19,,,,,,,,,,15.24,,,,,,
2024-12-01 12:44:47,,,,,,,,,,,,,43.94,,,
2024-12-01 12:44:50,,,,,,,,,,,,,,,0.00,
2024-12-01 12:44:54,,,33.27,,,,,,,,,,,,,
2024-12-01 12:44:59,,,,,,,,,,,,,,,,31.24
2024-12-01 12:45:00,,67.56,,,,,,,,,,,,,,
2024-12-01 12:45:34,48.20,,,,,,,,,,,,,,,
2024-12-01 12:45:37,,,,,,,,,23.11,,,,,,,
2024-12-01 12:45:52,,,,39.12,,,,,,,,,,,,
2024-12-01 12:46:42,,,,,,,,,,,,0.25,,,,
2024-12-01 12:48:42,,,,,,,,,,,,,,8.13,,
2024-12-01 12:48:53,,,,,,,,69.60,,,,,,,,
2024-12-01 12:49:15,,,,,,38.86,,,,,,,,,,
2024-12-01 12:49:16,,,,,48.01,,,,,,,,,,,
2024-12-01 12:49:19,,,,,,,,,,15.24,,,,,,
2024-12-01 12:49:47,,,,,,,,,,,,,44.20,,,
2024-12-01 12:49:50,,,,,,,,,,,,,,,0.00,
2024-12-01 12:49:54,,,33.27,,,,,,,,,,,,,
2024-12-01 12:49:59,,,,,,,,,,,,,,,,31.24
2024-12-01 12:50:00,,67.56,,,,,,,,,,,,,,
2024-12-01 12:50:34,48.20,,,,,,,,,,,,,,,
2024-12-01 12:50:37,,,,,,,,,23.37,,,,,,,
2024-12-01 12:50:52,,,,39.12,,,,,,,,,,,,
2024-12-01 12:51:42,,,,,,,,,,,,0.25,,,,
2024-12-01 12:53:42,,,,,,,,,,,,,,8.13,,
2024-12-01 12:53:53,,,,,,,,69.60,,,,,,,,
2024-12-01 12:54:15,,,,,,38.86,,,,,,,,,,
2024-12-01 12:54:16,,,,,48.01,,,,,,,,,,,
2024-12-01 12:54:19,,,,,,,,,,15.24,,,,,,
2024-12-01 12:54:47,,,,,,,,,,,,,44.45,,,
2024-12-01 12:54:50,,,,,,,,,,,,,,,0.00,
2024-12-01 12:54:54,,,33.27,,,,,,,,,,,,,
2024-12-01 12:54:59,,,,,,,,,,,,,,,,31.24
2024-12-01 12:55:00,,67.56,,,,,,,,,,,,,,
2024-12-01 12:55:34,48.20,,,,,,,,,,,,,,,
2024-12-01 12:55:37,,,,,,,,,23.37,,,,,,,
2024-12-01 12:55:52,,,,39.37,,,,,,,,,,,,
2024-12-01 12:56:42,,,,,,,,,,,,0.25,,,,
2024-12-01 12:58:42,,,,,,,,,,,,,,8.13,,
2024-12-01 12:58:53,,,,,,,,69.60,,,,,,,,
2024-12-01 12:59:16,,,,,,38.86,,,,,,,,,,
2024-12-01 12:59:16,,,,,48.01,,,,,,,,,,,
2024-12-01 12:59:19,,,,,,,,,,15.24,,,,,,
2024-12-01 12:59:50,,,,,,,,,,,,,,,0.00,
2024-12-01 12:59:50,,,,,,,,,,,,,44.45,,,
2024-12-01 12:59:54,,,33.27,,,,,,,,,,,,,
2024-12-01 12:59:59,,,,,,,,,,,,,,,,31.24
2024-12-01 13:00:00,,67.56,,,,,,,,,,,,,,
2024-12-01 13:00:34,48.20,,,,,,,,,,,,,,,
2024-12-01 13:00:37,,,,,,,,,23.37,,,,,,,
2024-12-01 13:00:52,,,,39.37,,,,,,,,,,,,
2024-12-01 13:01:42,,,,,,,,,,,,0.25,,,,
2024-12-01 13:03:42,,,,,,,,,,,,,,8.13,,
2024-12-01 13:03:53,,,,,,,,69.60,,,,,,,,
2024-12-01 13:04:16,,,,,,38.86,,,,,,,,,,
2024-12-01 13:04:16,,,,,48.01,,,,,,,,,,,
2024-12-01 13:04:19,,,,,,,,,,15.24,,,,,,
2024-12-01 13:04:50,,,,,,,,,,,,,,,0.00,
2024-12-01 13:04:50,,,,,,,,,,,,,44.45,,,
2024-12-01 13:04:54,,,33.27,,,,,,,,,,,,,
2024-12-01 13:04:59,,,,,,,,,,,,,,,,31.24
2024-12-01 13:05:00,,67.56,,,,,,,,,,,,,,
2024-12-01 13:05:34,48.20,,,,,,,,,,,,,,,
2024-12-01 13:05:37,,,,,,,,,23.37,,,,,,,
2024-12-01 13:05:52,,,,39.62,,,,,,,,,,,,
2024-12-01 13:05:53,,,,,,,,,,,0.00,,,,,
2024-12-01 13:06:42,,,,,,,,,,,,0.25,,,,
2024-12-01 13:08:42,,,,,,,,,,,,,,8.13,,
2024-12-01 13:08:53,,,,,,,,69.60,,,,,,,,
2024-12-01 13:09:16,,,,,,38.86,,,,,,,,,,
2024-12-01 13:09:16,,,,,48.01,,,,,,,,,,,
2024-12-01 13:09:19,,,,,,,,,,15.24,,,,,,
2024-12-01 13:09:50,,,,,,,,,,,,,44.45,,,
2024-12-01 13:09:51,,,,,,,,,,,,,,,0.00,
2024-12-01 13:09:54,,,33.27,,,,,,,,,,,,,
2024-12-01 13:10:00,,67.56,,,,,,,,,,,,,,0.00
2024-12-01 13:10:35,48.40,,,,,,,,,,,,,,,
2024-12-01 13:10:37,,,,,,,,,23.37,,,,,,,
2024-12-01 13:10:52,,,,39.62,,,,,,,,,,,,
2024-12-01 13:10:53,,,,,,,,,,,0.00,,,,,
2024-12-01 13:11:42,,,,,,,,,,,,0.25,,,,
2024-12-01 13:13:42,,,,,,,,,,,,,,8.13,,
2024-12-01 13:13:53,,,,,,,,69.60,,,,,,,,
2024-12-01 13:14:16,,,,,,38.86,,,,,,,,,,
2024-12-01 13:14:16,,,,,48.51,,,,,,,,,,,
2024-12-01 13:14:19,,,,,,,,,,15.24,,,,,,
2024-12-01 13:14:50,,,,,,,,,,,,,44.45,,,
2024-12-01 13:14:51,,,,,,,,,,,,,,,0.00,
2024-12-01 13:14:55,,,33.53,,,,,,,,,,,,,
2024-12-01 13:15:00,,,,,,,,,,,,,,,,0.00
2024-12-01 13:15:01,,68.07,,,,,,,,,,,,,,
2024-12-01 13:15:35,48.60,,,,,,,,,,,,,,,
2024-12-01 13:15:37,,,,,,,,,23.37,,,,,,,
2024-12-01 13:15:52,,,,39.88,,,,,,,,,,,,
2024-12-01 13:15:53,,,,,,,,,,,0.00,,,,,
