"Time","Ciudad Vieja","Punta Carretas","Curva de Maroñas","La Blanqueada","Prado","Lezica","Casavalle","Carrasco","Manga","Cerro","Malvín","La Esperanza","Santiago Vázquez","Colón","Paso de la Arena"
2024-11-26 05:27:27,,,,,,,,,0.00,,,,,,
2024-11-26 05:27:56,,,,,,,0.00,,,,,,,,
2024-11-26 05:28:00,,,,,,,,,,,,,,0.00,
2024-11-26 05:28:03,,,,,0.00,,,,,,,,,,
2024-11-26 05:28:05,,,,,,0.00,,,,,,,,,
2024-11-26 05:28:09,,,0.00,,,,,,,,,,,,
2024-11-26 05:28:10,,0.00,,,,,,,,,,,,,0.00
2024-11-26 05:28:21,,,,,,,,,,0.00,,,,,
2024-11-26 05:28:44,0.20,,,,,,,,,,,,,,
2024-11-26 05:29:05,,,,,,,,,,,,0.00,,,
2024-11-26 05:30:17,,,,0.00,,,,,,,,,,,
2024-11-26 05:30:30,,,,,,,,,,,,,0.00,,
2024-11-26 05:30:42,,,,,,,,,,,0.00,,,,
2024-11-26 05:31:08,,,,,,,,0.00,,,,,,,
2024-11-26 05:32:27,,,,,,,,,0.00,,,,,,
2024-11-26 05:32:56,,,,,,,0.00,,,,,,,,
2024-11-26 05:33:00,,,,,,,,,,,,,,0.00,
2024-11-26 05:33:03,,,,,0.00,,,,,,,,,,
2024-11-26 05:33:05,,,,,,0.00,,,,,,,,,
2024-11-26 05:33:09,,,0.00,,,,,,,,,,,,
2024-11-26 05:33:10,,0.00,,,,,,,,,,,,,0.00
2024-11-26 05:33:21,,,,,,,,,,0.00,,,,,
2024-11-26 05:33:43,0.20,,,,,,,,,,,,,,
2024-11-26 05:34:05,,,,,,,,,,,,0.00,,,
2024-11-26 05:35:17,,,,0.00,,,,,,,,,,,
2024-11-26 05:35:30,,,,,,,,,,,,,0.00,,
2024-11-26 05:35:42,,,,,,,,,,,0.00,,,,
2024-11-26 05:36:08,,,,,,,,0.00,,,,,,,
2024-11-26 05:37:27,,,,,,,,,0.00,,,,,,
2024-11-26 05:37:56,,,,,,,0.00,,,,,,,,
2024-11-26 05:38:00,,,,,,,,,,,,,,0.00,
2024-11-26 05:38:03,,,,,0.00,,,,,,,,,,
2024-11-26 05:38:05,,,,,,0.00,,,,,,,,,
2024-11-26 05:38:09,,,0.00,,,,,,,,,,,,
2024-11-26 05:38:10,,0.00,,,,,,,,,,,,,0.00
2024-11-26 05:38:21,,,,,,,,,,0.00,,,,,
2024-11-26 05:38:44,0.20,,,,,,,,,,,,,,
2024-11-26 05:39:05,,,,,,,,,,,,0.00,,,
2024-11-26 05:40:17,,,,0.00,,,,,,,,,,,
2024-11-26 05:40:30,,,,,,,,,,,,,0.00,,
2024-11-26 05:40:42,,,,,,,,,,,0.00,,,,
2024-11-26 05:41:08,,,,,,,,0.00,,,,,,,
2024-11-26 05:42:27,,,,,,,,,0.00,,,,,,
2024-11-26 05:42:56,,,,,,,0.00,,,,,,,,
2024-11-26 05:43:00,,,,,,,,,,,,,,0.00,
2024-11-26 05:43:03,,,,,0.00,,,,,,,,,,
2024-11-26 05:43:05,,,,,,0.00,,,,,,,,,
2024-11-26 05:43:09,,,0.00,,,,,,,,,,,,
2024-11-26 05:43:10,,0.00,,,,,,,,,,,,,0.00
2024-11-26 05:43:21,,,,,,,,,,0.00,,,,,
2024-11-26 05:43:43,0.20,,,,,,,,,,,,,,
2024-11-26 05:44:05,,,,,,,,,,,,0.00,,,
2024-11-26 05:45:17,,,,0.00,,,,,,,,,,,
2024-11-26 05:45:30,,,,,,,,,,,,,0.00,,
2024-11-26 05:45:42,,,,,,,,,,,0.00,,,,
2024-11-26 05:46:08,,,,,,,,0.00,,,,,,,
2024-11-26 05:47:27,,,,,,,,,0.00,,,,,,
2024-11-26 05:47:56,,,,,,,0.00,,,,,,,,
2024-11-26 05:48:00,,,,,,,,,,,,,,0.00,
2024-11-26 05:48:03,,,,,0.00,,,,,,,,,,
2024-11-26 05:48:06,,,,,,0.00,,,,,,,,,
2024-11-26 05:48:10,,0.00,0.00,,,,,,,,,,,,0.00
2024-11-26 05:48:21,,,,,,,,,,0.00,,,,,
2024-11-26 05:49:05,,,,,,,,,,,,0.00,,,
2024-11-26 05:49:47,0.20,,,,,,,,,,,,,,
2024-11-26 05:50:17,,,,0.00,,,,,,,,,,,
2024-11-26 05:50:30,,,,,,,,,,,,,0.00,,
2024-11-26 05:50:42,,,,,,,,,,,0.00,,,,
2024-11-26 05:51:08,,,,,,,,0.00,,,,,,,
2024-11-26 05:52:27,,,,,,,,,0.00,,,,,,
2024-11-26 05:52:56,,,,,,,0.00,,,,,,,,
2024-11-26 05:53:01,,,,,,,,,,,,,,0.00,
2024-11-26 05:53:03,,,,,0.00,,,,,,,,,,
2024-11-26 05:53:06,,,,,,0.00,,,,,,,,,
2024-11-26 05:53:10,,0.00,0.00,,,,,,,,,,,,
2024-11-26 05:53:11,,,,,,,,,,,,,,,0.00
2024-11-26 05:53:21,,,,,,,,,,0.00,,,,,
2024-11-26 05:53:43,0.20,,,,,,,,,,,,,,
2024-11-26 05:54:05,,,,,,,,,,,,0.00,,,
2024-11-26 05:55:17,,,,0.00,,,,,,,,,,,
2024-11-26 05:55:30,,,,,,,,,,,,,0.00,,
2024-11-26 05:55:42,,,,,,,,,,,0.00,,,,
2024-11-26 05:56:08,,,,,,,,0.00,,,,,,,
2024-11-26 05:57:27,,,,,,,,,0.00,,,,,,
2024-11-26 05:57:56,,,,,,,0.00,,,,,,,,
2024-11-26 05:58:00,,,,,,,,,,,,,,0.00,
2024-11-26 05:58:03,,,,,0.00,,,,,,,,,,
2024-11-26 05:58:06,,,,,,0.00,,,,,,,,,
2024-11-26 05:58:10,,,0.00,,,,,,,,,,,,
2024-11-26 05:58:11,,0.00,,,,,,,,,,,,,0.00
2024-11-26 05:58:21,,,,,,,,,,0.00,,,,,
2024-11-26 05:58:43,0.20,,,,,,,,,,,,,,
2024-11-26 05:59:05,,,,,,,,,,,,0.00,,,
2024-11-26 06:00:17,,,,0.00,,,,,,,,,,,
2024-11-26 06:00:30,,,,,,,,,,,,,0.00,,
2024-11-26 06:00:42,,,,,,,,,,,0.00,,,,
2024-11-26 06:01:08,,,,,,,,0.00,,,,,,,
2024-11-26 06:02:27,,,,,,,,,0.00,,,,,,
2024-11-26 06:02:56,,,,,,,0.00,,,,,,,,
2024-11-26 06:03:00,,,,,,,,,,,,,,0.00,
2024-11-26 06:03:03,,,,,0.00,,,,,,,,,,
2024-11-26 06:03:06,,,,,,0.00,,,,,,,,,
2024-11-26 06:03:10,,,0.00,,,,,,,,,,,,
2024-11-26 06:03:11,,0.00,,,,,,,,,,,,,0.00
2024-11-26 06:03:21,,,,,,,,,,0.00,,,,,
2024-11-26 06:03:43,0.20,,,,,,,,,,,,,,
2024-11-26 06:04:05,,,,,,,,,,,,0.00,,,
2024-11-26 06:05:17,,,,0.00,,,,,,,,,,,
2024-11-26 06:05:30,,,,,,,,,,,,,0.00,,
2024-11-26 06:05:42,,,,,,,,,,,0.00,,,,
2024-11-26 06:06:08,,,,,,,,0.00,,,,,,,
2024-11-26 06:07:27,,,,,,,,,0.00,,,,,,
2024-11-26 06:07:56,,,,,,,0.00,,,,,,,,
2024-11-26 06:08:00,,,,,,,,,,,,,,0.00,
2024-11-26 06:08:03,,,,,0.00,,,,,,,,,,
2024-11-26 06:08:06,,,,,,0.00,,,,,,,,,
2024-11-26 06:08:10,,,0.00,,,,,,,,,,,,
2024-11-26 06:08:11,,0.00,,,,,,,,,,,,,0.00
2024-11-26 06:08:21,,,,,,,,,,0.00,,,,,
2024-11-26 06:08:43,0.20,,,,,,,,,,,,,,
2024-11-26 06:09:06,,,,,,,,,,,,0.00,,,
2024-11-26 06:10:17,,,,0.00,,,,,,,,,,,
2024-11-26 06:10:30,,,,,,,,,,,,,0.00,,
2024-11-26 06:10:42,,,,,,,,,,,0.00,,,,
2024-11-26 06:11:08,,,,,,,,0.00,,,,,,,
2024-11-26 06:12:27,,,,,,,,,0.00,,,,,,
2024-11-26 06:12:56,,,,,,,0.00,,,,,,,,
2024-11-26 06:13:00,,,,,,,,,,,,,,0.00,
2024-11-26 06:13:03,,,,,0.00,,,,,,,,,,
2024-11-26 06:13:06,,,,,,0.00,,,,,,,,,
2024-11-26 06:13:10,,,0.00,,,,,,,,,,,,
2024-11-26 06:13:11,,0.00,,,,,,,,,,,,,0.00
2024-11-26 06:13:21,,,,,,,,,,0.00,,,,,
2024-11-26 06:13:44,0.00,,,,,,,,,,,,,,
2024-11-26 06:14:06,,,,,,,,,,,,0.00,,,
2024-11-26 06:15:17,,,,0.00,,,,,,,,,,,
2024-11-26 06:15:30,,,,,,,,,,,,,0.00,,
2024-11-26 06:15:42,,,,,,,,,,,0.00,,,,
2024-11-26 06:16:08,,,,,,,,0.00,,,,,,,
2024-11-26 06:17:27,,,,,,,,,0.00,,,,,,
2024-11-26 06:17:56,,,,,,,0.00,,,,,,,,
2024-11-26 06:18:00,,,,,,,,,,,,,,0.00,
2024-11-26 06:18:03,,,,,0.00,,,,,,,,,,
2024-11-26 06:18:06,,,,,,0.00,,,,,,,,,
2024-11-26 06:18:10,,,0.00,,,,,,,,,,,,
2024-11-26 06:18:11,,0.00,,,,,,,,,,,,,0.00
2024-11-26 06:18:22,,,,,,,,,,0.00,,,,,
2024-11-26 06:18:44,0.00,,,,,,,,,,,,,,
2024-11-26 06:19:06,,,,,,,,,,,,0.00,,,
2024-11-26 06:20:17,,,,0.00,,,,,,,,,,,
2024-11-26 06:20:30,,,,,,,,,,,,,0.00,,
2024-11-26 06:20:42,,,,,,,,,,,0.00,,,,
2024-11-26 06:21:08,,,,,,,,0.00,,,,,,,
2024-11-26 06:22:27,,,,,,,,,0.00,,,,,,
2024-11-26 06:22:56,,,,,,,0.00,,,,,,,,
2024-11-26 06:23:00,,,,,,,,,,,,,,0.00,
2024-11-26 06:23:03,,,,,0.00,,,,,,,,,,
2024-11-26 06:23:06,,,,,,0.00,,,,,,,,,
2024-11-26 06:23:10,,,0.00,,,,,,,,,,,,
2024-11-26 06:23:11,,0.00,,,,,,,,,,,,,0.00
2024-11-26 06:23:22,,,,,,,,,,0.00,,,,,
2024-11-26 06:23:43,0.00,,,,,,,,,,,,,,
2024-11-26 06:24:06,,,,,,,,,,,,0.00,,,
2024-11-26 06:25:17,,,,0.00,,,,,,,,,,,
2024-11-26 06:25:30,,,,,,,,,,,,,0.00,,
2024-11-26 06:25:42,,,,,,,,,,,0.00,,,,
2024-11-26 06:26:08,,,,,,,,0.00,,,,,,,
2024-11-26 06:27:27,,,,,,,,,0.00,,,,,,
2024-11-26 06:27:56,,,,,,,0.00,,,,,,,,
2024-11-26 06:28:00,,,,,,,,,,,,,,0.00,
2024-11-26 06:28:03,,,,,0.00,,,,,,,,,,
2024-11-26 06:28:06,,,,,,0.00,,,,,,,,,
2024-11-26 06:28:10,,,0.00,,,,,,,,,,,,
2024-11-26 06:28:11,,0.00,,,,,,,,,,,,,0.00
2024-11-26 06:28:22,,,,,,,,,,0.00,,,,,
2024-11-26 06:28:44,0.00,,,,,,,,,,,,,,
2024-11-26 06:29:06,,,,,,,,,,,,0.00,,,
2024-11-26 06:30:17,,,,0.00,,,,,,,,,,,
2024-11-26 06:30:30,,,,,,,,,,,,,0.00,,
2024-11-26 06:30:42,,,,,,,,,,,0.00,,,,
2024-11-26 06:31:08,,,,,,,,0.00,,,,,,,
2024-11-26 06:32:27,,,,,,,,,0.00,,,,,,
2024-11-26 06:32:56,,,,,,,0.00,,,,,,,,
2024-11-26 06:33:01,,,,,,,,,,,,,,0.00,
2024-11-26 06:33:03,,,,,0.00,,,,,,,,,,
2024-11-26 06:33:06,,,,,,0.00,,,,,,,,,
2024-11-26 06:33:10,,,0.00,,,,,,,,,,,,
2024-11-26 06:33:11,,0.00,,,,,,,,,,,,,0.00
2024-11-26 06:33:22,,,,,,,,,,0.00,,,,,
2024-11-26 06:33:44,0.00,,,,,,,,,,,,,,
2024-11-26 06:34:06,,,,,,,,,,,,0.00,,,
2024-11-26 06:35:17,,,,0.00,,,,,,,,,,,
2024-11-26 06:35:31,,,,,,,,,,,,,0.00,,
2024-11-26 06:35:42,,,,,,,,,,,0.00,,,,
2024-11-26 06:36:08,,,,,,,,0.00,,,,,,,
2024-11-26 06:37:27,,,,,,,,,0.00,,,,,,
2024-11-26 06:37:56,,,,,,,0.00,,,,,,,,
2024-11-26 06:38:01,,,,,,,,,,,,,,0.00,
2024-11-26 06:38:04,,,,,0.00,,,,,,,,,,
2024-11-26 06:38:06,,,,,,0.00,,,,,,,,,
2024-11-26 06:38:10,,,0.00,,,,,,,,,,,,
2024-11-26 06:38:11,,0.00,,,,,,,,,,,,,0.00
2024-11-26 06:38:22,,,,,,,,,,0.00,,,,,
2024-11-26 06:38:44,0.00,,,,,,,,,,,,,,
2024-11-26 06:39:06,,,,,,,,,,,,0.00,,,
2024-11-26 06:40:17,,,,0.00,,,,,,,,,,,
2024-11-26 06:40:31,,,,,,,,,,,,,0.00,,
2024-11-26 06:40:42,,,,,,,,,,,0.00,,,,
2024-11-26 06:41:08,,,,,,,,0.00,,,,,,,
2024-11-26 06:42:27,,,,,,,,,0.00,,,,,,
2024-11-26 06:42:56,,,,,,,0.00,,,,,,,,
2024-11-26 06:43:01,,,,,,,,,,,,,,0.00,
2024-11-26 06:43:04,,,,,0.00,,,,,,,,,,
2024-11-26 06:43:06,,,,,,0.00,,,,,,,,,
2024-11-26 06:43:10,,,0.00,,,,,,,,,,,,
2024-11-26 06:43:11,,0.00,,,,,,,,,,,,,0.00
2024-11-26 06:43:22,,,,,,,,,,0.00,,,,,
2024-11-26 06:43:44,0.00,,,,,,,,,,,,,,
2024-11-26 06:44:06,,,,,,,,,,,,0.00,,,
2024-11-26 06:45:17,,,,0.00,,,,,,,,,,,
2024-11-26 06:45:31,,,,,,,,,,,,,0.00,,
2024-11-26 06:45:42,,,,,,,,,,,0.00,,,,
2024-11-26 06:46:08,,,,,,,,0.00,,,,,,,
2024-11-26 06:47:27,,,,,,,,,0.00,,,,,,
2024-11-26 06:47:56,,,,,,,0.00,,,,,,,,
2024-11-26 06:48:01,,,,,,,,,,,,,,0.00,
2024-11-26 06:48:04,,,,,0.00,,,,,,,,,,
2024-11-26 06:48:06,,,,,,0.00,,,,,,,,,
2024-11-26 06:48:10,,,0.00,,,,,,,,,,,,
2024-11-26 06:48:11,,0.00,,,,,,,,,,,,,0.00
2024-11-26 06:48:22,,,,,,,,,,0.00,,,,,
2024-11-26 06:48:44,0.00,,,,,,,,,,,,,,
2024-11-26 06:49:06,,,,,,,,,,,,0.00,,,
2024-11-26 06:50:17,,,,0.00,,,,,,,,,,,
2024-11-26 06:50:31,,,,,,,,,,,,,0.00,,
2024-11-26 06:50:42,,,,,,,,,,,0.00,,,,
2024-11-26 06:51:08,,,,,,,,0.00,,,,,,,
2024-11-26 06:52:27,,,,,,,,,0.00,,,,,,
2024-11-26 06:52:56,,,,,,,0.00,,,,,,,,
2024-11-26 06:53:01,,,,,,,,,,,,,,0.00,
2024-11-26 06:53:04,,,,,0.00,,,,,,,,,,
2024-11-26 06:53:06,,,,,,0.00,,,,,,,,,
2024-11-26 06:53:10,,,0.00,,,,,,,,,,,,
2024-11-26 06:53:11,,0.00,,,,,,,,,,,,,0.00
2024-11-26 06:53:22,,,,,,,,,,0.00,,,,,
2024-11-26 06:53:44,0.00,,,,,,,,,,,,,,
2024-11-26 06:54:06,,,,,,,,,,,,0.00,,,
2024-11-26 06:55:17,,,,0.00,,,,,,,,,,,
2024-11-26 06:55:31,,,,,,,,,,,,,0.00,,
2024-11-26 06:55:42,,,,,,,,,,,0.00,,,,
2024-11-26 06:56:08,,,,,,,,0.00,,,,,,,
2024-11-26 06:57:27,,,,,,,,,0.00,,,,,,
2024-11-26 06:57:56,,,,,,,0.00,,,,,,,,
2024-11-26 06:58:01,,,,,,,,,,,,,,0.00,
2024-11-26 06:58:04,,,,,0.00,,,,,,,,,,
2024-11-26 06:58:06,,,,,,0.00,,,,,,,,,
2024-11-26 06:58:10,,,0.00,,,,,,,,,,,,
2024-11-26 06:58:11,,0.00,,,,,,,,,,,,,0.00
2024-11-26 06:58:22,,,,,,,,,,0.00,,,,,
2024-11-26 06:58:44,0.00,,,,,,,,,,,,,,
2024-11-26 06:59:06,,,,,,,,,,,,0.00,,,
2024-11-26 07:00:17,,,,0.00,,,,,,,,,,,
2024-11-26 07:00:31,,,,,,,,,,,,,0.00,,
2024-11-26 07:00:42,,,,,,,,,,,0.00,,,,
2024-11-26 07:01:08,,,,,,,,0.00,,,,,,,
2024-11-26 07:02:27,,,,,,,,,0.00,,,,,,
2024-11-26 07:02:56,,,,,,,0.00,,,,,,,,
2024-11-26 07:03:01,,,,,,,,,,,,,,0.00,
2024-11-26 07:03:04,,,,,0.00,,,,,,,,,,
2024-11-26 07:03:06,,,,,,0.00,,,,,,,,,
2024-11-26 07:03:10,,,0.00,,,,,,,,,,,,
2024-11-26 07:03:11,,0.00,,,,,,,,,,,,,0.00
2024-11-26 07:03:22,,,,,,,,,,0.00,,,,,
2024-11-26 07:03:45,0.00,,,,,,,,,,,,,,
2024-11-26 07:04:06,,,,,,,,,,,,0.00,,,
2024-11-26 07:05:17,,,,0.00,,,,,,,,,,,
2024-11-26 07:05:31,,,,,,,,,,,,,0.00,,
2024-11-26 07:05:42,,,,,,,,,,,0.00,,,,
2024-11-26 07:06:08,,,,,,,,0.00,,,,,,,
2024-11-26 07:07:27,,,,,,,,,0.00,,,,,,
2024-11-26 07:07:56,,,,,,,0.00,,,,,,,,
2024-11-26 07:08:01,,,,,,,,,,,,,,0.00,
2024-11-26 07:08:04,,,,,0.00,,,,,,,,,,
2024-11-26 07:08:06,,,,,,0.00,,,,,,,,,
2024-11-26 07:08:10,,,0.00,,,,,,,,,,,,
2024-11-26 07:08:12,,0.00,,,,,,,,,,,,,0.00
2024-11-26 07:08:22,,,,,,,,,,0.00,,,,,
2024-11-26 07:08:44,0.00,,,,,,,,,,,,,,
2024-11-26 07:09:06,,,,,,,,,,,,0.00,,,
2024-11-26 07:10:17,,,,0.00,,,,,,,,,,,
2024-11-26 07:10:31,,,,,,,,,,,,,0.00,,
2024-11-26 07:10:42,,,,,,,,,,,0.00,,,,
2024-11-26 07:11:08,,,,,,,,0.00,,,,,,,
2024-11-26 07:12:27,,,,,,,,,0.00,,,,,,
2024-11-26 07:12:56,,,,,,,0.00,,,,,,,,
2024-11-26 07:13:01,,,,,,,,,,,,,,0.00,
2024-11-26 07:13:04,,,,,0.00,,,,,,,,,,
2024-11-26 07:13:06,,,,,,0.00,,,,,,,,,
2024-11-26 07:13:11,,,0.00,,,,,,,,,,,,
2024-11-26 07:13:12,,0.00,,,,,,,,,,,,,0.00
2024-11-26 07:13:22,,,,,,,,,,0.00,,,,,
2024-11-26 07:13:45,0.00,,,,,,,,,,,,,,
2024-11-26 07:14:06,,,,,,,,,,,,0.00,,,
2024-11-26 07:15:17,,,,0.00,,,,,,,,,,,
2024-11-26 07:15:31,,,,,,,,,,,,,0.00,,
2024-11-26 07:15:42,,,,,,,,,,,0.00,,,,
2024-11-26 07:16:08,,,,,,,,0.00,,,,,,,
2024-11-26 07:17:27,,,,,,,,,0.00,,,,,,
2024-11-26 07:17:56,,,,,,,0.00,,,,,,,,
2024-11-26 07:18:01,,,,,,,,,,,,,,0.00,
2024-11-26 07:18:04,,,,,0.00,,,,,,,,,,
2024-11-26 07:18:06,,,,,,0.00,,,,,,,,,
2024-11-26 07:18:11,,,0.00,,,,,,,,,,,,
2024-11-26 07:18:12,,0.00,,,,,,,,,,,,,0.00
2024-11-26 07:18:22,,,,,,,,,,0.00,,,,,
2024-11-26 07:18:44,0.00,,,,,,,,,,,,,,
2024-11-26 07:19:06,,,,,,,,,,,,0.00,,,
2024-11-26 07:20:17,,,,0.00,,,,,,,,,,,
2024-11-26 07:20:31,,,,,,,,,,,,,0.00,,
2024-11-26 07:20:42,,,,,,,,,,,0.00,,,,
2024-11-26 07:21:08,,,,,,,,0.00,,,,,,,
2024-11-26 07:22:27,,,,,,,,,0.00,,,,,,
2024-11-26 07:22:56,,,,,,,0.00,,,,,,,,
2024-11-26 07:23:01,,,,,,,,,,,,,,0.00,
2024-11-26 07:23:04,,,,,0.00,,,,,,,,,,
2024-11-26 07:23:06,,,,,,0.00,,,,,,,,,
2024-11-26 07:23:11,,,0.00,,,,,,,,,,,,
2024-11-26 07:23:12,,0.00,,,,,,,,,,,,,0.00
2024-11-26 07:23:22,,,,,,,,,,0.00,,,,,
2024-11-26 07:23:45,0.00,,,,,,,,,,,,,,
2024-11-26 07:24:06,,,,,,,,,,,,0.00,,,
2024-11-26 07:25:17,,,,0.00,,,,,,,,,,,
2024-11-26 07:25:31,,,,,,,,,,,,,0.00,,
2024-11-26 07:25:42,,,,,,,,,,,0.00,,,,
2024-11-26 07:26:08,,,,,,,,0.00,,,,,,,
2024-11-26 07:27:27,,,,,,,,,0.00,,,,,,
2024-11-26 07:27:56,,,,,,,0.00,,,,,,,,
2024-11-26 07:28:01,,,,,,,,,,,,,,0.00,
2024-11-26 07:28:04,,,,,0.00,,,,,,,,,,
2024-11-26 07:28:06,,,,,,0.00,,,,,,,,,
2024-11-26 07:28:11,,,0.00,,,,,,,,,,,,
2024-11-26 07:28:12,,0.00,,,,,,,,,,,,,0.00
2024-11-26 07:28:22,,,,,,,,,,0.00,,,,,
2024-11-26 07:28:45,0.00,,,,,,,,,,,,,,
2024-11-26 07:29:06,,,,,,,,,,,,0.00,,,
2024-11-26 07:30:17,,,,0.00,,,,,,,,,,,
2024-11-26 07:30:31,,,,,,,,,,,,,0.00,,
2024-11-26 07:30:42,,,,,,,,,,,0.00,,,,
2024-11-26 07:31:08,,,,,,,,0.00,,,,,,,
2024-11-26 07:32:27,,,,,,,,,0.00,,,,,,
2024-11-26 07:32:56,,,,,,,0.00,,,,,,,,
2024-11-26 07:33:01,,,,,,,,,,,,,,0.00,
2024-11-26 07:33:04,,,,,0.00,,,,,,,,,,
2024-11-26 07:33:06,,,,,,0.00,,,,,,,,,
2024-11-26 07:33:11,,,0.00,,,,,,,,,,,,
2024-11-26 07:33:12,,0.00,,,,,,,,,,,,,0.00
2024-11-26 07:33:22,,,,,,,,,,0.00,,,,,
2024-11-26 07:33:44,0.00,,,,,,,,,,,,,,
2024-11-26 07:34:06,,,,,,,,,,,,0.00,,,
2024-11-26 07:35:17,,,,0.00,,,,,,,,,,,
2024-11-26 07:35:31,,,,,,,,,,,,,0.00,,
2024-11-26 07:35:42,,,,,,,,,,,0.00,,,,
2024-11-26 07:36:08,,,,,,,,0.00,,,,,,,
2024-11-26 07:37:27,,,,,,,,,0.00,,,,,,
2024-11-26 07:37:56,,,,,,,0.00,,,,,,,,
2024-11-26 07:38:02,,,,,,,,,,,,,,0.00,
2024-11-26 07:38:04,,,,,0.00,,,,,,,,,,
2024-11-26 07:38:07,,,,,,0.00,,,,,,,,,
2024-11-26 07:38:11,,,0.00,,,,,,,,,,,,
2024-11-26 07:38:12,,0.00,,,,,,,,,,,,,0.00
2024-11-26 07:38:22,,,,,,,,,,0.00,,,,,
2024-11-26 07:38:44,0.00,,,,,,,,,,,,,,
2024-11-26 07:39:06,,,,,,,,,,,,0.00,,,
2024-11-26 07:40:17,,,,0.00,,,,,,,,,,,
2024-11-26 07:40:31,,,,,,,,,,,,,0.00,,
2024-11-26 07:40:42,,,,,,,,,,,0.00,,,,
2024-11-26 07:41:08,,,,,,,,0.00,,,,,,,
2024-11-26 07:42:27,,,,,,,,,0.00,,,,,,
2024-11-26 07:42:56,,,,,,,0.00,,,,,,,,
2024-11-26 07:43:02,,,,,,,,,,,,,,0.00,
2024-11-26 07:43:04,,,,,0.00,,,,,,,,,,
2024-11-26 07:43:07,,,,,,0.00,,,,,,,,,
2024-11-26 07:43:11,,,0.00,,,,,,,,,,,,
2024-11-26 07:43:12,,0.00,,,,,,,,,,,,,0.00
2024-11-26 07:43:22,,,,,,,,,,0.00,,,,,
2024-11-26 07:43:44,0.00,,,,,,,,,,,,,,
2024-11-26 07:44:06,,,,,,,,,,,,0.00,,,
2024-11-26 07:45:17,,,,0.00,,,,,,,,,,,
2024-11-26 07:45:31,,,,,,,,,,,,,0.00,,
2024-11-26 07:45:42,,,,,,,,,,,0.00,,,,
2024-11-26 07:46:08,,,,,,,,0.00,,,,,,,
2024-11-26 07:47:27,,,,,,,,,0.00,,,,,,
2024-11-26 07:47:56,,,,,,,0.00,,,,,,,,
2024-11-26 07:48:02,,,,,,,,,,,,,,0.00,
2024-11-26 07:48:04,,,,,0.00,,,,,,,,,,
2024-11-26 07:48:07,,,,,,0.00,,,,,,,,,
2024-11-26 07:48:11,,,0.00,,,,,,,,,,,,
2024-11-26 07:48:12,,0.00,,,,,,,,,,,,,0.00
2024-11-26 07:48:22,,,,,,,,,,0.00,,,,,
2024-11-26 07:49:06,,,,,,,,,,,,0.00,,,
2024-11-26 07:50:17,,,,0.00,,,,,,,,,,,
2024-11-26 07:50:31,,,,,,,,,,,,,0.00,,
2024-11-26 07:50:42,,,,,,,,,,,0.00,,,,
2024-11-26 07:51:08,,,,,,,,0.00,,,,,,,
2024-11-26 07:52:27,,,,,,,,,0.00,,,,,,
2024-11-26 07:52:56,,,,,,,0.00,,,,,,,,
2024-11-26 07:53:02,,,,,,,,,,,,,,0.00,
2024-11-26 07:53:04,,,,,0.00,,,,,,,,,,
2024-11-26 07:53:07,,,,,,0.00,,,,,,,,,
2024-11-26 07:53:11,,,0.00,,,,,,,,,,,,
2024-11-26 07:53:12,,0.00,,,,,,,,,,,,,0.00
2024-11-26 07:53:22,,,,,,,,,,0.00,,,,,
2024-11-26 07:53:44,0.00,,,,,,,,,,,,,,
2024-11-26 07:54:06,,,,,,,,,,,,0.00,,,
2024-11-26 07:55:17,,,,0.00,,,,,,,,,,,
2024-11-26 07:55:31,,,,,,,,,,,,,0.00,,
2024-11-26 07:55:42,,,,,,,,,,,0.00,,,,
2024-11-26 07:56:08,,,,,,,,0.00,,,,,,,
2024-11-26 07:57:27,,,,,,,,,0.00,,,,,,
2024-11-26 07:57:56,,,,,,,0.00,,,,,,,,
2024-11-26 07:58:02,,,,,,,,,,,,,,0.00,
2024-11-26 07:58:04,,,,,0.00,,,,,,,,,,
2024-11-26 07:58:07,,,,,,0.00,,,,,,,,,
2024-11-26 07:58:11,,,0.00,,,,,,,,,,,,
2024-11-26 07:58:12,,0.00,,,,,,,,,,,,,0.00
2024-11-26 07:58:22,,,,,,,,,,0.00,,,,,
2024-11-26 07:58:44,0.00,,,,,,,,,,,,,,
2024-11-26 07:59:06,,,,,,,,,,,,0.00,,,
2024-11-26 08:00:17,,,,0.00,,,,,,,,,,,
2024-11-26 08:00:31,,,,,,,,,,,,,0.00,,
2024-11-26 08:00:42,,,,,,,,,,,0.00,,,,
2024-11-26 08:01:08,,,,,,,,0.00,,,,,,,
2024-11-26 08:02:27,,,,,,,,,0.00,,,,,,
2024-11-26 08:02:56,,,,,,,0.00,,,,,,,,
2024-11-26 08:03:02,,,,,,,,,,,,,,0.00,
2024-11-26 08:03:04,,,,,0.00,,,,,,,,,,
2024-11-26 08:03:07,,,,,,0.00,,,,,,,,,
2024-11-26 08:03:11,,,0.00,,,,,,,,,,,,
2024-11-26 08:03:12,,0.00,,,,,,,,,,,,,0.00
2024-11-26 08:03:22,,,,,,,,,,0.00,,,,,
2024-11-26 08:03:45,0.00,,,,,,,,,,,,,,
2024-11-26 08:04:06,,,,,,,,,,,,0.00,,,
2024-11-26 08:05:17,,,,0.00,,,,,,,,,,,
2024-11-26 08:05:31,,,,,,,,,,,,,0.00,,
2024-11-26 08:05:42,,,,,,,,,,,0.00,,,,
