"Time","Ciudad Vieja","Punta Carretas","Curva de Maroñas","La Blanqueada","Prado","Lezica","Casavalle","Carrasco","Manga","Cerro","Malvín","La Esperanza","Santiago Vázquez","Colón","Paso de la Arena"
2024-11-16 01:00:22,,,,,,0.00,,,,,,,,,
2024-11-16 01:01:32,,,,,,,0.00,,,,,,,,
2024-11-16 01:02:09,,,,,,,,0.00,,,,,,,
2024-11-16 01:03:14,,,,,,,,,,,,0.00,,,
2024-11-16 01:03:22,,,,,0.00,,,,,,,,,,
2024-11-16 01:03:34,,,,,,,,,0.00,,,,,,
2024-11-16 01:03:59,,,,,,,,,,0.00,,,,,
2024-11-16 01:04:17,,,,,,,,,,,0.00,,,,
2024-11-16 01:04:25,,,0.00,,,,,,,,,,,,
2024-11-16 01:04:33,,,,,,,,,,,,,,0.00,
2024-11-16 01:04:38,,0.00,,,,,,,,,,,,,
2024-11-16 01:04:39,,,,,,,,,,,,,,,0.00
2024-11-16 01:05:16,,,,0.00,,,,,,,,,,,
2024-11-16 01:05:20,0.00,,,,,,,,,,,,,,
2024-11-16 01:05:22,,,,,,0.00,,,,,,,,,
2024-11-16 01:06:32,,,,,,,0.00,,,,,,,,
2024-11-16 01:07:09,,,,,,,,0.00,,,,,,,
2024-11-16 01:08:14,,,,,,,,,,,,0.00,,,
2024-11-16 01:08:22,,,,,0.00,,,,,,,,,,
2024-11-16 01:08:34,,,,,,,,,0.00,,,,,,
2024-11-16 01:08:59,,,,,,,,,,0.00,,,,,
2024-11-16 01:09:17,,,,,,,,,,,0.00,,,,
2024-11-16 01:09:25,,,0.00,,,,,,,,,,,,
2024-11-16 01:09:33,,,,,,,,,,,,,,0.00,
2024-11-16 01:09:39,,0.00,,,,,,,,,,,,,0.00
2024-11-16 01:10:16,,,,0.00,,,,,,,,,,,
2024-11-16 01:10:20,0.00,,,,,,,,,,,,,,
2024-11-16 01:10:22,,,,,,0.00,,,,,,,,,
2024-11-16 01:11:32,,,,,,,0.00,,,,,,,,
2024-11-16 01:12:09,,,,,,,,0.00,,,,,,,
2024-11-16 01:13:14,,,,,,,,,,,,0.00,,,
2024-11-16 01:13:22,,,,,0.00,,,,,,,,,,
2024-11-16 01:13:35,,,,,,,,,0.00,,,,,,
2024-11-16 01:13:59,,,,,,,,,,0.00,,,,,
2024-11-16 01:14:17,,,,,,,,,,,0.00,,,,
2024-11-16 01:14:25,,,0.00,,,,,,,,,,,,
2024-11-16 01:14:33,,,,,,,,,,,,,,0.00,
2024-11-16 01:14:39,,0.00,,,,,,,,,,,,,0.00
2024-11-16 01:15:16,,,,0.00,,,,,,,,,,,
2024-11-16 01:15:19,0.00,,,,,,,,,,,,,,
2024-11-16 01:15:22,,,,,,0.00,,,,,,,,,
2024-11-16 01:16:32,,,,,,,0.00,,,,,,,,
2024-11-16 01:17:09,,,,,,,,0.00,,,,,,,
2024-11-16 01:18:14,,,,,,,,,,,,0.00,,,
2024-11-16 01:18:22,,,,,0.00,,,,,,,,,,
2024-11-16 01:18:35,,,,,,,,,0.00,,,,,,
2024-11-16 01:18:59,,,,,,,,,,0.00,,,,,
2024-11-16 01:19:17,,,,,,,,,,,0.00,,,,
2024-11-16 01:19:25,,,0.00,,,,,,,,,,,,
2024-11-16 01:19:33,,,,,,,,,,,,,,0.00,
2024-11-16 01:19:39,,0.00,,,,,,,,,,,,,0.00
2024-11-16 01:20:16,,,,0.00,,,,,,,,,,,
2024-11-16 01:20:20,0.00,,,,,,,,,,,,,,
2024-11-16 01:20:22,,,,,,0.00,,,,,,,,,
2024-11-16 01:21:32,,,,,,,0.00,,,,,,,,
2024-11-16 01:22:09,,,,,,,,0.00,,,,,,,
2024-11-16 01:23:14,,,,,,,,,,,,0.00,,,
2024-11-16 01:23:22,,,,,0.00,,,,,,,,,,
2024-11-16 01:23:35,,,,,,,,,0.00,,,,,,
2024-11-16 01:23:59,,,,,,,,,,0.00,,,,,
2024-11-16 01:24:17,,,,,,,,,,,0.00,,,,
2024-11-16 01:24:26,,,0.00,,,,,,,,,,,,
2024-11-16 01:24:33,,,,,,,,,,,,,,0.00,
2024-11-16 01:24:39,,0.00,,,,,,,,,,,,,0.00
2024-11-16 01:25:16,,,,0.00,,,,,,,,,,,
2024-11-16 01:25:19,0.00,,,,,,,,,,,,,,
2024-11-16 01:25:22,,,,,,0.00,,,,,,,,,
2024-11-16 01:26:32,,,,,,,0.00,,,,,,,,
2024-11-16 01:27:09,,,,,,,,0.00,,,,,,,
2024-11-16 01:28:14,,,,,,,,,,,,0.00,,,
2024-11-16 01:28:22,,,,,0.00,,,,,,,,,,
2024-11-16 01:28:35,,,,,,,,,0.00,,,,,,
2024-11-16 01:28:59,,,,,,,,,,0.00,,,,,
2024-11-16 01:29:17,,,,,,,,,,,0.00,,,,
2024-11-16 01:29:26,,,0.00,,,,,,,,,,,,
2024-11-16 01:29:33,,,,,,,,,,,,,,0.00,
2024-11-16 01:29:39,,0.00,,,,,,,,,,,,,0.00
2024-11-16 01:30:16,,,,0.00,,,,,,,,,,,
2024-11-16 01:30:22,,,,,,0.00,,,,,,,,,
2024-11-16 01:31:32,,,,,,,0.00,,,,,,,,
2024-11-16 01:32:09,,,,,,,,0.00,,,,,,,
2024-11-16 01:33:14,,,,,,,,,,,,0.00,,,
2024-11-16 01:33:22,,,,,0.00,,,,,,,,,,
2024-11-16 01:33:35,,,,,,,,,0.00,,,,,,
2024-11-16 01:33:59,,,,,,,,,,0.00,,,,,
2024-11-16 01:34:17,,,,,,,,,,,0.00,,,,
2024-11-16 01:34:26,,,0.00,,,,,,,,,,,,
2024-11-16 01:34:33,,,,,,,,,,,,,,0.00,
2024-11-16 01:34:39,,0.00,,,,,,,,,,,,,0.00
2024-11-16 01:35:16,,,,0.00,,,,,,,,,,,
2024-11-16 01:35:19,0.00,,,,,,,,,,,,,,
2024-11-16 01:35:22,,,,,,0.00,,,,,,,,,
2024-11-16 01:36:32,,,,,,,0.00,,,,,,,,
2024-11-16 01:37:09,,,,,,,,0.00,,,,,,,
2024-11-16 01:38:14,,,,,,,,,,,,0.00,,,
2024-11-16 01:38:22,,,,,0.00,,,,,,,,,,
2024-11-16 01:38:35,,,,,,,,,0.00,,,,,,
2024-11-16 01:38:59,,,,,,,,,,0.00,,,,,
2024-11-16 01:39:17,,,,,,,,,,,0.00,,,,
2024-11-16 01:39:26,,,0.00,,,,,,,,,,,,
2024-11-16 01:39:33,,,,,,,,,,,,,,0.00,
2024-11-16 01:39:39,,0.00,,,,,,,,,,,,,0.00
2024-11-16 01:40:16,,,,0.00,,,,,,,,,,,
2024-11-16 01:40:20,0.00,,,,,,,,,,,,,,
2024-11-16 01:40:22,,,,,,0.00,,,,,,,,,
2024-11-16 01:41:32,,,,,,,0.00,,,,,,,,
2024-11-16 01:42:09,,,,,,,,0.00,,,,,,,
2024-11-16 01:43:14,,,,,,,,,,,,0.00,,,
2024-11-16 01:43:22,,,,,0.00,,,,,,,,,,
2024-11-16 01:43:35,,,,,,,,,0.00,,,,,,
2024-11-16 01:43:59,,,,,,,,,,0.00,,,,,
2024-11-16 01:44:17,,,,,,,,,,,0.00,,,,
2024-11-16 01:44:26,,,0.00,,,,,,,,,,,,
2024-11-16 01:44:33,,,,,,,,,,,,,,0.00,
2024-11-16 01:44:39,,0.00,,,,,,,,,,,,,0.00
2024-11-16 01:45:16,,,,0.00,,,,,,,,,,,
2024-11-16 01:45:20,0.00,,,,,,,,,,,,,,
2024-11-16 01:45:22,,,,,,0.00,,,,,,,,,
2024-11-16 01:46:32,,,,,,,0.00,,,,,,,,
2024-11-16 01:47:09,,,,,,,,0.00,,,,,,,
2024-11-16 01:48:15,,,,,,,,,,,,0.00,,,
2024-11-16 01:48:22,,,,,0.00,,,,,,,,,,
2024-11-16 01:48:35,,,,,,,,,0.00,,,,,,
2024-11-16 01:48:59,,,,,,,,,,0.00,,,,,
2024-11-16 01:49:17,,,,,,,,,,,0.00,,,,
2024-11-16 01:49:26,,,0.00,,,,,,,,,,,,
2024-11-16 01:49:33,,,,,,,,,,,,,,0.00,
2024-11-16 01:49:39,,0.00,,,,,,,,,,,,,0.00
2024-11-16 01:50:16,,,,0.00,,,,,,,,,,,
2024-11-16 01:50:20,0.00,,,,,,,,,,,,,,
2024-11-16 01:50:22,,,,,,0.00,,,,,,,,,
2024-11-16 01:51:32,,,,,,,0.00,,,,,,,,
2024-11-16 01:52:09,,,,,,,,0.00,,,,,,,
2024-11-16 01:53:15,,,,,,,,,,,,0.00,,,
2024-11-16 01:53:22,,,,,0.00,,,,,,,,,,
2024-11-16 01:53:35,,,,,,,,,0.00,,,,,,
2024-11-16 01:53:59,,,,,,,,,,0.00,,,,,
2024-11-16 01:54:17,,,,,,,,,,,0.00,,,,
2024-11-16 01:54:26,,,0.00,,,,,,,,,,,,
2024-11-16 01:54:34,,,,,,,,,,,,,,0.00,
2024-11-16 01:54:39,,0.00,,,,,,,,,,,,,0.00
2024-11-16 01:55:16,,,,0.00,,,,,,,,,,,
2024-11-16 01:55:20,0.00,,,,,,,,,,,,,,
2024-11-16 01:55:22,,,,,,0.00,,,,,,,,,
2024-11-16 01:56:32,,,,,,,0.00,,,,,,,,
2024-11-16 01:57:09,,,,,,,,0.00,,,,,,,
2024-11-16 01:58:15,,,,,,,,,,,,0.00,,,
2024-11-16 01:58:22,,,,,0.00,,,,,,,,,,
2024-11-16 01:58:35,,,,,,,,,0.00,,,,,,
2024-11-16 01:58:59,,,,,,,,,,0.00,,,,,
2024-11-16 01:59:17,,,,,,,,,,,0.00,,,,
2024-11-16 01:59:26,,,0.00,,,,,,,,,,,,
2024-11-16 01:59:34,,,,,,,,,,,,,,0.00,
2024-11-16 01:59:39,,0.00,,,,,,,,,,,,,0.00
2024-11-16 02:00:16,,,,0.00,,,,,,,,,,,
2024-11-16 02:00:20,0.00,,,,,,,,,,,,,,
2024-11-16 02:00:22,,,,,,0.00,,,,,,,,,
2024-11-16 02:01:32,,,,,,,0.00,,,,,,,,
2024-11-16 02:02:09,,,,,,,,0.00,,,,,,,
2024-11-16 02:03:15,,,,,,,,,,,,0.00,,,
2024-11-16 02:03:22,,,,,0.00,,,,,,,,,,
2024-11-16 02:03:35,,,,,,,,,0.00,,,,,,
2024-11-16 02:03:59,,,,,,,,,,0.00,,,,,
2024-11-16 02:04:17,,,,,,,,,,,0.00,,,,
2024-11-16 02:04:26,,,0.00,,,,,,,,,,,,
2024-11-16 02:04:34,,,,,,,,,,,,,,0.00,
2024-11-16 02:04:39,,0.00,,,,,,,,,,,,,0.00
2024-11-16 02:05:16,,,,0.00,,,,,,,,,,,
2024-11-16 02:05:21,0.00,,,,,,,,,,,,,,
2024-11-16 02:05:22,,,,,,0.00,,,,,,,,,
2024-11-16 02:06:32,,,,,,,0.00,,,,,,,,
2024-11-16 02:07:09,,,,,,,,0.00,,,,,,,
2024-11-16 02:08:15,,,,,,,,,,,,0.00,,,
2024-11-16 02:08:23,,,,,0.00,,,,,,,,,,
2024-11-16 02:08:35,,,,,,,,,0.00,,,,,,
2024-11-16 02:08:59,,,,,,,,,,0.00,,,,,
2024-11-16 02:09:17,,,,,,,,,,,0.00,,,,
2024-11-16 02:09:26,,,0.00,,,,,,,,,,,,
2024-11-16 02:09:34,,,,,,,,,,,,,,0.00,
2024-11-16 02:09:39,,0.00,,,,,,,,,,,,,0.00
2024-11-16 02:10:16,,,,0.00,,,,,,,,,,,
2024-11-16 02:10:20,0.00,,,,,,,,,,,,,,
2024-11-16 02:10:22,,,,,,0.00,,,,,,,,,
2024-11-16 02:11:32,,,,,,,0.00,,,,,,,,
2024-11-16 02:12:09,,,,,,,,0.00,,,,,,,
2024-11-16 02:13:15,,,,,,,,,,,,0.00,,,
2024-11-16 02:13:23,,,,,0.00,,,,,,,,,,
2024-11-16 02:13:35,,,,,,,,,0.00,,,,,,
2024-11-16 02:13:59,,,,,,,,,,0.00,,,,,
2024-11-16 02:14:17,,,,,,,,,,,0.00,,,,
2024-11-16 02:14:26,,,0.00,,,,,,,,,,,,
2024-11-16 02:14:34,,,,,,,,,,,,,,0.00,
2024-11-16 02:14:39,,0.00,,,,,,,,,,,,,0.00
2024-11-16 02:15:16,,,,0.00,,,,,,,,,,,
2024-11-16 02:15:21,0.00,,,,,,,,,,,,,,
2024-11-16 02:15:22,,,,,,0.00,,,,,,,,,
2024-11-16 02:16:32,,,,,,,0.00,,,,,,,,
2024-11-16 02:17:09,,,,,,,,0.00,,,,,,,
2024-11-16 02:18:15,,,,,,,,,,,,0.00,,,
2024-11-16 02:18:22,,,,,,,,,,,,,0.00,,
2024-11-16 02:18:23,,,,,0.00,,,,,,,,,,
2024-11-16 02:18:35,,,,,,,,,0.00,,,,,,
2024-11-16 02:18:59,,,,,,,,,,0.00,,,,,
2024-11-16 02:19:17,,,,,,,,,,,0.00,,,,
2024-11-16 02:19:26,,,0.00,,,,,,,,,,,,
2024-11-16 02:19:34,,,,,,,,,,,,,,0.00,
2024-11-16 02:19:39,,0.00,,,,,,,,,,,,,
2024-11-16 02:19:40,,,,,,,,,,,,,,,0.00
2024-11-16 02:20:16,,,,0.00,,,,,,,,,,,
2024-11-16 02:20:21,0.00,,,,,,,,,,,,,,
2024-11-16 02:20:22,,,,,,0.00,,,,,,,,,
2024-11-16 02:21:32,,,,,,,0.00,,,,,,,,
2024-11-16 02:22:09,,,,,,,,0.00,,,,,,,
2024-11-16 02:23:15,,,,,,,,,,,,0.00,,,
2024-11-16 02:23:22,,,,,,,,,,,,,0.00,,
2024-11-16 02:23:23,,,,,0.00,,,,,,,,,,
2024-11-16 02:23:35,,,,,,,,,0.00,,,,,,
2024-11-16 02:23:59,,,,,,,,,,0.00,,,,,
2024-11-16 02:24:17,,,,,,,,,,,0.00,,,,
2024-11-16 02:24:26,,,0.00,,,,,,,,,,,,
2024-11-16 02:24:34,,,,,,,,,,,,,,0.00,
2024-11-16 02:24:40,,0.00,,,,,,,,,,,,,0.00
2024-11-16 02:25:16,,,,0.00,,,,,,,,,,,
2024-11-16 02:25:21,0.00,,,,,,,,,,,,,,
2024-11-16 02:25:22,,,,,,0.00,,,,,,,,,
2024-11-16 02:26:32,,,,,,,0.00,,,,,,,,
2024-11-16 02:27:09,,,,,,,,0.00,,,,,,,
2024-11-16 02:28:15,,,,,,,,,,,,0.00,,,
2024-11-16 02:28:22,,,,,,,,,,,,,0.00,,
2024-11-16 02:28:23,,,,,0.00,,,,,,,,,,
2024-11-16 02:28:35,,,,,,,,,0.00,,,,,,
2024-11-16 02:28:59,,,,,,,,,,0.00,,,,,
2024-11-16 02:29:17,,,,,,,,,,,0.00,,,,
2024-11-16 02:29:26,,,0.00,,,,,,,,,,,,
2024-11-16 02:29:34,,,,,,,,,,,,,,0.00,
2024-11-16 02:29:40,,0.00,,,,,,,,,,,,,0.00
2024-11-16 02:30:16,,,,0.00,,,,,,,,,,,
2024-11-16 02:30:21,0.00,,,,,,,,,,,,,,
2024-11-16 02:30:22,,,,,,0.00,,,,,,,,,
2024-11-16 02:31:32,,,,,,,0.00,,,,,,,,
2024-11-16 02:32:09,,,,,,,,0.00,,,,,,,
2024-11-16 02:33:15,,,,,,,,,,,,0.00,,,
2024-11-16 02:33:22,,,,,,,,,,,,,0.00,,
2024-11-16 02:33:23,,,,,0.00,,,,,,,,,,
2024-11-16 02:33:35,,,,,,,,,0.00,,,,,,
2024-11-16 02:33:59,,,,,,,,,,0.00,,,,,
2024-11-16 02:34:17,,,,,,,,,,,0.00,,,,
2024-11-16 02:34:26,,,0.00,,,,,,,,,,,,
2024-11-16 02:34:34,,,,,,,,,,,,,,0.00,
2024-11-16 02:34:40,,0.00,,,,,,,,,,,,,0.00
2024-11-16 02:35:16,,,,0.00,,,,,,,,,,,
2024-11-16 02:35:21,0.00,,,,,,,,,,,,,,
2024-11-16 02:35:22,,,,,,0.00,,,,,,,,,
