Time,Ciudad Vieja,Punta Carretas,Curva de Maroñas,La Blanqueada,Prado,Lezica,Casavalle,Carrasco,Manga,Cerro,Malvín,La Esperanza,Santiago Vázquez,Colón,Paso de la Arena,Chacarita
2025-01-20 05:05:18,,,,,,,,,,0.51,,,,,,
2025-01-20 05:05:25,,,,,,21.59,,,,,,,,,,
2025-01-20 05:06:10,,,,10.92,,,,,,,,,,,,
2025-01-20 05:06:15,,,,,,,3.56,,,,,,,,,
2025-01-20 05:06:34,,,,,,,,,,,,,,0.00,,
2025-01-20 05:06:50,,,0.00,,,,,,,,,,,,,
2025-01-20 05:06:51,,2.54,,,,,,,,,,,,,12.70,
2025-01-20 05:07:35,7.00,,,,,,,,,,,,,,,
2025-01-20 05:07:49,,,,,,,,,,,2.29,,,,,
2025-01-20 05:07:51,,,,,14.22,,,,,,,,,,,
2025-01-20 05:07:58,,,,,,,,12.70,,,,,,,,
2025-01-20 05:07:59,,,,,,,,,,,,,0.00,,,
2025-01-20 05:10:00,,,,,,,,,,,,,,,,
2025-01-20 05:10:00,,,,,,,,,,,,31.24,,,,
2025-01-20 05:10:07,,,,,,,,,0.00,,,,,,,
2025-01-20 05:10:18,,,,,,,,,,0.51,,,,,,
2025-01-20 05:10:25,,,,,,21.84,,,,,,,,,,
2025-01-20 05:11:10,,,,10.92,,,,,,,,,,,,
2025-01-20 05:11:15,,,,,,,3.56,,,,,,,,,
2025-01-20 05:11:34,,,,,,,,,,,,,,0.00,,
2025-01-20 05:11:50,,,0.00,,,,,,,,,,,,,
2025-01-20 05:11:51,,2.54,,,,,,,,,,,,,12.70,
2025-01-20 05:12:34,7.00,,,,,,,,,,,,,,,
2025-01-20 05:12:49,,,,,,,,,,,2.29,,,,,
2025-01-20 05:12:51,,,,,14.22,,,,,,,,,,,
2025-01-20 05:12:58,,,,,,,,12.70,,,,,,,,
2025-01-20 05:12:59,,,,,,,,,,,,,0.00,,,
2025-01-20 05:15:00,,,,,,,,,,,,,,,,
2025-01-20 05:15:00,,,,,,,,,,,,31.50,,,,
2025-01-20 05:15:07,,,,,,,,,0.00,,,,,,,
2025-01-20 05:15:18,,,,,,,,,,0.51,,,,,,
2025-01-20 05:15:25,,,,,,22.61,,,,,,,,,,
2025-01-20 05:16:10,,,,10.92,,,,,,,,,,,,
2025-01-20 05:16:15,,,,,,,3.56,,,,,,,,,
2025-01-20 05:16:35,,,,,,,,,,,,,,0.00,,
2025-01-20 05:16:50,,,0.00,,,,,,,,,,,,,
2025-01-20 05:16:51,,2.54,,,,,,,,,,,,,12.70,
2025-01-20 05:17:35,7.00,,,,,,,,,,,,,,,
2025-01-20 05:17:49,,,,,,,,,,,2.29,,,,,
2025-01-20 05:17:51,,,,,14.48,,,,,,,,,,,
2025-01-20 05:17:58,,,,,,,,12.95,,,,,,,,
2025-01-20 05:17:59,,,,,,,,,,,,,0.00,,,
2025-01-20 05:20:00,,,,,,,,,,,,,,,,
2025-01-20 05:20:00,,,,,,,,,,,,31.75,,,,
2025-01-20 05:20:07,,,,,,,,,0.00,,,,,,,
2025-01-20 05:20:18,,,,,,,,,,0.51,,,,,,
2025-01-20 05:20:25,,,,,,23.11,,,,,,,,,,
2025-01-20 05:21:10,,,,11.18,,,,,,,,,,,,
2025-01-20 05:21:15,,,,,,,3.56,,,,,,,,,
2025-01-20 05:21:34,,,,,,,,,,,,,,0.00,,
2025-01-20 05:21:50,,,0.00,,,,,,,,,,,,,
2025-01-20 05:21:51,,2.54,,,,,,,,,,,,,12.70,
2025-01-20 05:22:35,7.00,,,,,,,,,,,,,,,
2025-01-20 05:22:49,,,,,,,,,,,2.29,,,,,
2025-01-20 05:22:51,,,,,14.48,,,,,,,,,,,
2025-01-20 05:22:58,,,,,,,,13.21,,,,,,,,
2025-01-20 05:22:59,,,,,,,,,,,,,0.00,,,
2025-01-20 05:25:00,,,,,,,,,,,,,,,,
2025-01-20 05:25:00,,,,,,,,,,,,32.00,,,,
2025-01-20 05:25:08,,,,,,,,,0.00,,,,,,,
2025-01-20 05:25:18,,,,,,,,,,0.51,,,,,,
2025-01-20 05:25:25,,,,,,23.37,,,,,,,,,,
2025-01-20 05:26:10,,,,11.18,,,,,,,,,,,,
2025-01-20 05:26:15,,,,,,,3.56,,,,,,,,,
2025-01-20 05:26:34,,,,,,,,,,,,,,0.00,,
2025-01-20 05:26:50,,,0.00,,,,,,,,,,,,,
2025-01-20 05:26:51,,2.54,,,,,,,,,,,,,12.70,
2025-01-20 05:27:35,7.00,,,,,,,,,,,,,,,
2025-01-20 05:27:50,,,,,,,,,,,2.29,,,,,
2025-01-20 05:27:54,,,,,14.48,,,,,,,,,,,
2025-01-20 05:27:58,,,,,,,,13.21,,,,,,,,
2025-01-20 05:27:59,,,,,,,,,,,,,0.00,,,
2025-01-20 05:30:00,,,,,,,,,,,,,,,,
2025-01-20 05:30:00,,,,,,,,,,,,32.26,,,,
2025-01-20 05:30:08,,,,,,,,,0.00,,,,,,,
2025-01-20 05:30:18,,,,,,,,,,0.51,,,,,,
2025-01-20 05:30:25,,,,,,23.62,,,,,,,,,,
2025-01-20 05:31:10,,,,11.18,,,,,,,,,,,,
2025-01-20 05:31:15,,,,,,,3.81,,,,,,,,,
2025-01-20 05:31:34,,,,,,,,,,,,,,0.00,,
2025-01-20 05:31:50,,,0.00,,,,,,,,,,,,,
2025-01-20 05:31:51,,2.54,,,,,,,,,,,,,12.70,
2025-01-20 05:32:35,7.00,,,,,,,,,,,,,,,
2025-01-20 05:32:50,,,,,,,,,,,2.29,,,,,
2025-01-20 05:32:54,,,,,14.73,,,,,,,,,,,
2025-01-20 05:32:58,,,,,,,,13.21,,,,,,,,
2025-01-20 05:32:59,,,,,,,,,,,,,0.00,,,
2025-01-20 05:35:00,,,,,,,,,,,,,,,,
2025-01-20 05:35:00,,,,,,,,,,,,32.51,,,,
2025-01-20 05:35:08,,,,,,,,,0.00,,,,,,,
2025-01-20 05:35:18,,,,,,,,,,0.51,,,,,,
2025-01-20 05:35:25,,,,,,23.88,,,,,,,,,,
2025-01-20 05:36:10,,,,11.18,,,,,,,,,,,,
2025-01-20 05:36:15,,,,,,,3.81,,,,,,,,,
2025-01-20 05:36:34,,,,,,,,,,,,,,0.00,,
2025-01-20 05:36:50,,,0.00,,,,,,,,,,,,,
2025-01-20 05:36:51,,2.54,,,,,,,,,,,,,,
2025-01-20 05:37:35,7.00,,,,,,,,,,,,,,,
2025-01-20 05:37:50,,,,,,,,,,,2.29,,,,,
2025-01-20 05:37:54,,,,,14.73,,,,,,,,,,,
2025-01-20 05:37:58,,,,,,,,13.46,,,,,,,,
2025-01-20 05:37:59,,,,,,,,,,,,,0.00,,,
2025-01-20 05:40:00,,,,,,,,,,,,,,,,
2025-01-20 05:40:00,,,,,,,,,,,,32.77,,,,
2025-01-20 05:40:08,,,,,,,,,0.00,,,,,,,
2025-01-20 05:40:18,,,,,,,,,,0.51,,,,,,
2025-01-20 05:40:25,,,,,,24.13,,,,,,,,,,
2025-01-20 05:41:10,,,,11.43,,,,,,,,,,,,
2025-01-20 05:41:15,,,,,,,3.81,,,,,,,,,
2025-01-20 05:41:34,,,,,,,,,,,,,,0.00,,
2025-01-20 05:41:50,,,0.00,,,,,,,,,,,,,
2025-01-20 05:41:51,,2.54,,,,,,,,,,,,,,
2025-01-20 05:41:52,,,,,,,,,,,,,,,0.00,
2025-01-20 05:42:35,7.00,,,,,,,,,,,,,,,
2025-01-20 05:42:50,,,,,,,,,,,2.29,,,,,
2025-01-20 05:42:54,,,,,14.73,,,,,,,,,,,
2025-01-20 05:42:58,,,,,,,,13.46,,,,,,,,
2025-01-20 05:42:59,,,,,,,,,,,,,0.00,,,
2025-01-20 05:45:00,,,,,,,,,,,,,,,,
2025-01-20 05:45:00,,,,,,,,,,,,33.02,,,,
2025-01-20 05:45:08,,,,,,,,,0.00,,,,,,,
2025-01-20 05:45:18,,,,,,,,,,0.51,,,,,,
2025-01-20 05:45:25,,,,,,24.64,,,,,,,,,,
2025-01-20 05:46:10,,,,11.43,,,,,,,,,,,,
2025-01-20 05:46:15,,,,,,,4.06,,,,,,,,,
2025-01-20 05:46:34,,,,,,,,,,,,,,0.00,,
2025-01-20 05:46:50,,,0.00,,,,,,,,,,,,,
2025-01-20 05:46:52,,2.54,,,,,,,,,,,,,0.00,
2025-01-20 05:47:35,7.00,,,,,,,,,,,,,,,
2025-01-20 05:47:50,,,,,,,,,,,2.29,,,,,
2025-01-20 05:47:54,,,,,14.99,,,,,,,,,,,
2025-01-20 05:47:58,,,,,,,,13.46,,,,,,,,
2025-01-20 05:47:59,,,,,,,,,,,,,0.00,,,
2025-01-20 05:50:00,,,,,,,,,,,,,,,,
2025-01-20 05:50:00,,,,,,,,,,,,33.02,,,,
2025-01-20 05:50:08,,,,,,,,,0.00,,,,,,,
2025-01-20 05:50:18,,,,,,,,,,0.51,,,,,,
2025-01-20 05:50:25,,,,,,24.89,,,,,,,,,,
2025-01-20 05:51:11,,,,11.43,,,,,,,,,,,,
2025-01-20 05:51:15,,,,,,,4.06,,,,,,,,,
2025-01-20 05:51:35,,,,,,,,,,,,,,0.00,,
2025-01-20 05:51:50,,,0.00,,,,,,,,,,,,,
2025-01-20 05:51:52,,2.54,,,,,,,,,,,,,0.00,
2025-01-20 05:52:35,7.00,,,,,,,,,,,,,,,
2025-01-20 05:52:50,,,,,,,,,,,2.29,,,,,
2025-01-20 05:52:54,,,,,14.99,,,,,,,,,,,
2025-01-20 05:52:58,,,,,,,,13.72,,,,,,,,
2025-01-20 05:52:59,,,,,,,,,,,,,0.00,,,
2025-01-20 05:55:00,,,,,,,,,,,,,,,,
2025-01-20 05:55:00,,,,,,,,,,,,33.53,,,,
2025-01-20 05:55:08,,,,,,,,,0.00,,,,,,,
2025-01-20 05:55:18,,,,,,,,,,0.51,,,,,,
2025-01-20 05:55:25,,,,,,25.15,,,,,,,,,,
2025-01-20 05:56:11,,,,11.43,,,,,,,,,,,,
2025-01-20 05:56:15,,,,,,,4.06,,,,,,,,,
2025-01-20 05:56:35,,,,,,,,,,,,,,0.00,,
2025-01-20 05:56:51,,,0.00,,,,,,,,,,,,,
2025-01-20 05:56:52,,2.54,,,,,,,,,,,,,0.00,
2025-01-20 05:57:35,7.00,,,,,,,,,,,,,,,
2025-01-20 05:57:50,,,,,,,,,,,2.29,,,,,
2025-01-20 05:57:54,,,,,14.99,,,,,,,,,,,
2025-01-20 05:57:58,,,,,,,,13.97,,,,,,,,
2025-01-20 05:57:59,,,,,,,,,,,,,0.00,,,
2025-01-20 06:00:00,,,,,,,,,,,,,,,,
2025-01-20 06:00:00,,,,,,,,,,,,33.78,,,,
2025-01-20 06:00:08,,,,,,,,,0.00,,,,,,,
2025-01-20 06:00:18,,,,,,,,,,0.51,,,,,,
2025-01-20 06:00:25,,,,,,25.15,,,,,,,,,,
2025-01-20 06:01:11,,,,11.43,,,,,,,,,,,,
2025-01-20 06:01:15,,,,,,,4.32,,,,,,,,,
2025-01-20 06:01:35,,,,,,,,,,,,,,0.00,,
2025-01-20 06:01:50,,,0.00,,,,,,,,,,,,,
2025-01-20 06:01:52,,2.54,,,,,,,,,,,,,,
2025-01-20 06:01:53,,,,,,,,,,,,,,,0.00,
2025-01-20 06:02:35,7.00,,,,,,,,,,,,,,,
2025-01-20 06:02:50,,,,,,,,,,,2.29,,,,,
2025-01-20 06:02:54,,,,,14.99,,,,,,,,,,,
2025-01-20 06:02:58,,,,,,,,14.22,,,,,,,,
2025-01-20 06:02:59,,,,,,,,,,,,,0.00,,,
2025-01-20 06:05:00,,,,,,,,,,,,,,,,
2025-01-20 06:05:00,,,,,,,,,,,,34.29,,,,
2025-01-20 06:05:08,,,,,,,,,0.00,,,,,,,
2025-01-20 06:05:18,,,,,,,,,,0.51,,,,,,
2025-01-20 06:05:25,,,,,,25.15,,,,,,,,,,
2025-01-20 06:06:11,,,,11.43,,,,,,,,,,,,
2025-01-20 06:06:15,,,,,,,4.32,,,,,,,,,
2025-01-20 06:06:35,,,,,,,,,,,,,,0.00,,
2025-01-20 06:06:50,,,0.00,,,,,,,,,,,,,
2025-01-20 06:06:52,,2.54,,,,,,,,,,,,,,
2025-01-20 06:06:53,,,,,,,,,,,,,,,0.00,
2025-01-20 06:07:35,7.00,,,,,,,,,,,,,,,
2025-01-20 06:07:50,,,,,,,,,,,2.29,,,,,
2025-01-20 06:07:54,,,,,14.99,,,,,,,,,,,
2025-01-20 06:07:58,,,,,,,,14.48,,,,,,,,
2025-01-20 06:07:59,,,,,,,,,,,,,0.00,,,
2025-01-20 06:10:00,,,,,,,,,,,,,,,,
2025-01-20 06:10:00,,,,,,,,,,,,34.54,,,,
2025-01-20 06:10:08,,,,,,,,,0.00,,,,,,,
2025-01-20 06:10:18,,,,,,,,,,0.51,,,,,,
2025-01-20 06:10:25,,,,,,25.65,,,,,,,,,,
2025-01-20 06:11:11,,,,11.43,,,,,,,,,,,,
2025-01-20 06:11:15,,,,,,,4.32,,,,,,,,,
2025-01-20 06:11:35,,,,,,,,,,,,,,0.00,,
2025-01-20 06:11:50,,,0.00,,,,,,,,,,,,,
2025-01-20 06:11:52,,2.54,,,,,,,,,,,,,,
2025-01-20 06:11:53,,,,,,,,,,,,,,,0.00,
2025-01-20 06:12:35,7.00,,,,,,,,,,,,,,,
2025-01-20 06:12:50,,,,,,,,,,,2.29,,,,,
2025-01-20 06:12:54,,,,,14.99,,,,,,,,,,,
2025-01-20 06:12:58,,,,,,,,15.24,,,,,,,,
2025-01-20 06:12:59,,,,,,,,,,,,,0.00,,,
2025-01-20 06:15:00,,,,,,,,,,,,,,,,
2025-01-20 06:15:00,,,,,,,,,,,,34.80,,,,
2025-01-20 06:15:08,,,,,,,,,0.00,,,,,,,
2025-01-20 06:15:18,,,,,,,,,,0.51,,,,,,
2025-01-20 06:15:25,,,,,,25.91,,,,,,,,,,
2025-01-20 06:16:11,,,,11.43,,,,,,,,,,,,
2025-01-20 06:16:15,,,,,,,4.32,,,,,,,,,
2025-01-20 06:16:35,,,,,,,,,,,,,,0.00,,
2025-01-20 06:16:51,,,0.00,,,,,,,,,,,,,
2025-01-20 06:16:52,,2.54,,,,,,,,,,,,,,
2025-01-20 06:16:53,,,,,,,,,,,,,,,0.00,
2025-01-20 06:17:35,7.00,,,,,,,,,,,,,,,
2025-01-20 06:17:50,,,,,,,,,,,2.29,,,,,
2025-01-20 06:17:54,,,,,14.99,,,,,,,,,,,
2025-01-20 06:17:58,,,,,,,,16.26,,,,,,,,
2025-01-20 06:17:59,,,,,,,,,,,,,0.00,,,
2025-01-20 06:20:00,,,,,,,,,,,,,,,,
2025-01-20 06:20:00,,,,,,,,,,,,35.05,,,,
2025-01-20 06:20:08,,,,,,,,,0.00,,,,,,,
2025-01-20 06:20:18,,,,,,,,,,0.51,,,,,,
2025-01-20 06:20:25,,,,,,26.16,,,,,,,,,,
2025-01-20 06:21:12,,,,11.43,,,,,,,,,,,,
2025-01-20 06:21:15,,,,,,,4.32,,,,,,,,,
2025-01-20 06:21:35,,,,,,,,,,,,,,0.00,,
2025-01-20 06:21:51,,,0.00,,,,,,,,,,,,,
2025-01-20 06:21:52,,2.54,,,,,,,,,,,,,,
2025-01-20 06:21:53,,,,,,,,,,,,,,,0.00,
2025-01-20 06:22:35,7.00,,,,,,,,,,,,,,,
2025-01-20 06:22:50,,,,,,,,,,,2.29,,,,,
2025-01-20 06:22:54,,,,,14.99,,,,,,,,,,,
2025-01-20 06:22:58,,,,,,,,16.51,,,,,,,,
2025-01-20 06:22:59,,,,,,,,,,,,,0.00,,,
2025-01-20 06:25:00,,,,,,,,,,,,,,,,
2025-01-20 06:25:00,,,,,,,,,,,,35.05,,,,
2025-01-20 06:25:08,,,,,,,,,0.00,,,,,,,
2025-01-20 06:25:18,,,,,,,,,,0.51,,,,,,
2025-01-20 06:25:25,,,,,,26.16,,,,,,,,,,
2025-01-20 06:26:12,,,,11.43,,,,,,,,,,,,
2025-01-20 06:26:15,,,,,,,4.32,,,,,,,,,
2025-01-20 06:26:35,,,,,,,,,,,,,,0.00,,
2025-01-20 06:26:51,,,0.00,,,,,,,,,,,,,
2025-01-20 06:26:52,,2.54,,,,,,,,,,,,,,
2025-01-20 06:26:53,,,,,,,,,,,,,,,0.00,
2025-01-20 06:27:36,7.00,,,,,,,,,,,,,,,
2025-01-20 06:27:50,,,,,,,,,,,2.29,,,,,
2025-01-20 06:27:54,,,,,14.99,,,,,,,,,,,
2025-01-20 06:27:58,,,,,,,,16.51,,,,,,,,
2025-01-20 06:27:59,,,,,,,,,,,,,0.00,,,
2025-01-20 06:30:00,,,,,,,,,,,,,,,,
2025-01-20 06:30:01,,,,,,,,,,,,35.31,,,,
2025-01-20 06:30:08,,,,,,,,,0.00,,,,,,,
2025-01-20 06:30:18,,,,,,,,,,0.51,,,,,,
2025-01-20 06:30:25,,,,,,26.16,,,,,,,,,,
2025-01-20 06:31:12,,,,11.43,,,,,,,,,,,,
2025-01-20 06:31:15,,,,,,,4.32,,,,,,,,,
2025-01-20 06:31:35,,,,,,,,,,,,,,0.00,,
2025-01-20 06:31:51,,,0.00,,,,,,,,,,,,,
2025-01-20 06:31:52,,2.54,,,,,,,,,,,,,,
2025-01-20 06:31:53,,,,,,,,,,,,,,,0.00,
2025-01-20 06:32:36,7.00,,,,,,,,,,,,,,,
2025-01-20 06:32:50,,,,,,,,,,,2.29,,,,,
2025-01-20 06:32:54,,,,,14.99,,,,,,,,,,,
2025-01-20 06:32:58,,,,,,,,16.51,,,,,,,,
2025-01-20 06:32:59,,,,,,,,,,,,,0.00,,,
2025-01-20 06:35:00,,,,,,,,,,,,,,,,
2025-01-20 06:35:01,,,,,,,,,,,,35.56,,,,
2025-01-20 06:35:08,,,,,,,,,0.00,,,,,,,
2025-01-20 06:35:18,,,,,,,,,,0.51,,,,,,
2025-01-20 06:35:25,,,,,,26.16,,,,,,,,,,
2025-01-20 06:36:12,,,,11.43,,,,,,,,,,,,
2025-01-20 06:36:15,,,,,,,4.32,,,,,,,,,
2025-01-20 06:36:35,,,,,,,,,,,,,,0.00,,
2025-01-20 06:36:51,,,0.00,,,,,,,,,,,,,
2025-01-20 06:36:52,,2.54,,,,,,,,,,,,,,
2025-01-20 06:36:53,,,,,,,,,,,,,,,0.00,
2025-01-20 06:37:36,7.00,,,,,,,,,,,,,,,
2025-01-20 06:37:50,,,,,,,,,,,2.29,,,,,
2025-01-20 06:37:54,,,,,14.99,,,,,,,,,,,
2025-01-20 06:37:58,,,,,,,,16.51,,,,,,,,
2025-01-20 06:37:59,,,,,,,,,,,,,0.00,,,
2025-01-20 06:40:00,,,,,,,,,,,,,,,,
2025-01-20 06:40:01,,,,,,,,,,,,35.56,,,,
2025-01-20 06:40:08,,,,,,,,,0.00,,,,,,,
2025-01-20 06:40:18,,,,,,,,,,0.51,,,,,,
2025-01-20 06:40:25,,,,,,26.42,,,,,,,,,,
2025-01-20 06:41:12,,,,11.43,,,,,,,,,,,,
2025-01-20 06:41:15,,,,,,,4.57,,,,,,,,,
2025-01-20 06:41:35,,,,,,,,,,,,,,0.00,,
2025-01-20 06:41:51,,,0.00,,,,,,,,,,,,,
2025-01-20 06:41:52,,2.54,,,,,,,,,,,,,,
2025-01-20 06:41:53,,,,,,,,,,,,,,,0.00,
2025-01-20 06:42:36,7.00,,,,,,,,,,,,,,,
2025-01-20 06:42:50,,,,,,,,,,,2.29,,,,,
2025-01-20 06:42:55,,,,,14.99,,,,,,,,,,,
2025-01-20 06:42:58,,,,,,,,16.51,,,,,,,,
2025-01-20 06:42:59,,,,,,,,,,,,,0.00,,,
2025-01-20 06:45:00,,,,,,,,,,,,,,,,
2025-01-20 06:45:01,,,,,,,,,,,,35.56,,,,
2025-01-20 06:45:08,,,,,,,,,0.00,,,,,,,
2025-01-20 06:45:18,,,,,,,,,,0.51,,,,,,
2025-01-20 06:45:25,,,,,,26.42,,,,,,,,,,
2025-01-20 06:46:12,,,,11.43,,,,,,,,,,,,
2025-01-20 06:46:15,,,,,,,4.57,,,,,,,,,
2025-01-20 06:46:35,,,,,,,,,,,,,,0.00,,
2025-01-20 06:46:51,,,0.00,,,,,,,,,,,,,
2025-01-20 06:46:52,,2.54,,,,,,,,,,,,,,
2025-01-20 06:46:53,,,,,,,,,,,,,,,0.00,
2025-01-20 06:47:36,7.00,,,,,,,,,,,,,,,
2025-01-20 06:47:50,,,,,,,,,,,2.29,,,,,
2025-01-20 06:47:55,,,,,14.99,,,,,,,,,,,
2025-01-20 06:47:58,,,,,,,,16.51,,,,,,,,
2025-01-20 06:47:59,,,,,,,,,,,,,0.00,,,
2025-01-20 06:50:00,,,,,,,,,,,,,,,,
2025-01-20 06:50:01,,,,,,,,,,,,35.81,,,,
2025-01-20 06:50:08,,,,,,,,,0.00,,,,,,,
2025-01-20 06:50:18,,,,,,,,,,0.51,,,,,,
2025-01-20 06:50:25,,,,,,26.42,,,,,,,,,,
2025-01-20 06:51:12,,,,11.43,,,,,,,,,,,,
2025-01-20 06:51:15,,,,,,,4.57,,,,,,,,,
2025-01-20 06:51:35,,,,,,,,,,,,,,0.00,,
2025-01-20 06:51:51,,,0.00,,,,,,,,,,,,,
2025-01-20 06:51:52,,2.54,,,,,,,,,,,,,,
2025-01-20 06:51:53,,,,,,,,,,,,,,,0.00,
2025-01-20 06:52:36,7.00,,,,,,,,,,,,,,,
2025-01-20 06:52:50,,,,,,,,,,,2.29,,,,,
2025-01-20 06:52:55,,,,,14.99,,,,,,,,,,,
2025-01-20 06:52:58,,,,,,,,16.51,,,,,,,,
2025-01-20 06:52:59,,,,,,,,,,,,,0.00,,,
2025-01-20 06:55:00,,,,,,,,,,,,,,,,
2025-01-20 06:55:01,,,,,,,,,,,,35.81,,,,
2025-01-20 06:55:08,,,,,,,,,0.00,,,,,,,
2025-01-20 06:55:18,,,,,,,,,,0.51,,,,,,
2025-01-20 06:55:25,,,,,,26.67,,,,,,,,,,
2025-01-20 06:56:12,,,,11.43,,,,,,,,,,,,
2025-01-20 06:56:15,,,,,,,4.57,,,,,,,,,
2025-01-20 06:56:35,,,,,,,,,,,,,,0.00,,
2025-01-20 06:56:51,,,0.00,,,,,,,,,,,,,
2025-01-20 06:56:53,,2.54,,,,,,,,,,,,,0.00,
2025-01-20 06:57:36,0.00,,,,,,,,,,,,,,,
2025-01-20 06:57:50,,,,,,,,,,,2.29,,,,,
2025-01-20 06:57:55,,,,,14.99,,,,,,,,,,,
2025-01-20 06:57:59,,,,,,,,,,,,,0.00,,,
2025-01-20 06:58:00,,,,,,,,16.51,,,,,,,,
2025-01-20 07:00:00,,,,,,,,,,,,,,,,
2025-01-20 07:00:01,,,,,,,,,,,,35.81,,,,
2025-01-20 07:00:08,,,,,,,,,0.00,,,,,,,
2025-01-20 07:00:18,,,,,,,,,,0.51,,,,,,
2025-01-20 07:00:25,,,,,,26.67,,,,,,,,,,
2025-01-20 07:01:12,,,,11.43,,,,,,,,,,,,
2025-01-20 07:01:15,,,,,,,4.57,,,,,,,,,
2025-01-20 07:01:35,,,,,,,,,,,,,,0.00,,
2025-01-20 07:01:51,,,0.00,,,,,,,,,,,,,
2025-01-20 07:01:53,,,,,,,,,,,,,,,0.00,
2025-01-20 07:01:54,,2.54,,,,,,,,,,,,,,
2025-01-20 07:02:36,0.00,,,,,,,,,,,,,,,
2025-01-20 07:02:50,,,,,,,,,,,2.29,,,,,
2025-01-20 07:02:55,,,,,14.99,,,,,,,,,,,
2025-01-20 07:02:59,,,,,,,,,,,,,0.00,,,
2025-01-20 07:03:00,,,,,,,,16.51,,,,,,,,
2025-01-20 07:05:00,,,,,,,,,,,,,,,,
2025-01-20 07:05:01,,,,,,,,,,,,35.81,,,,
2025-01-20 07:05:08,,,,,,,,,0.00,,,,,,,
2025-01-20 07:05:18,,,,,,,,,,0.51,,,,,,
2025-01-20 07:05:25,,,,,,26.67,,,,,,,,,,
2025-01-20 07:06:12,,,,11.43,,,,,,,,,,,,
2025-01-20 07:06:15,,,,,,,4.57,,,,,,,,,
2025-01-20 07:06:36,,,,,,,,,,,,,,0.00,,
2025-01-20 07:06:51,,,0.00,,,,,,,,,,,,,
2025-01-20 07:06:53,,2.54,,,,,,,,,,,,,0.00,
2025-01-20 07:07:41,0.00,,,,,,,,,,,,,,,
2025-01-20 07:07:50,,,,,,,,,,,2.29,,,,,
2025-01-20 07:07:55,,,,,14.99,,,,,,,,,,,
2025-01-20 07:07:59,,,,,,,,,,,,,0.00,,,
2025-01-20 07:08:00,,,,,,,,16.51,,,,,,,,
2025-01-20 07:10:00,,,,,,,,,,,,,,,,
2025-01-20 07:10:01,,,,,,,,,,,,35.81,,,,
2025-01-20 07:10:08,,,,,,,,,0.00,,,,,,,
2025-01-20 07:10:18,,,,,,,,,,0.51,,,,,,
2025-01-20 07:10:25,,,,,,26.67,,,,,,,,,,
2025-01-20 07:11:12,,,,11.43,,,,,,,,,,,,
2025-01-20 07:11:15,,,,,,,4.57,,,,,,,,,
2025-01-20 07:11:36,,,,,,,,,,,,,,0.00,,
2025-01-20 07:11:51,,,0.00,,,,,,,,,,,,,
2025-01-20 07:11:53,,2.54,,,,,,,,,,,,,,
2025-01-20 07:11:54,,,,,,,,,,,,,,,0.00,
2025-01-20 07:12:41,0.00,,,,,,,,,,,,,,,
2025-01-20 07:12:50,,,,,,,,,,,2.29,,,,,
2025-01-20 07:12:55,,,,,14.99,,,,,,,,,,,
2025-01-20 07:12:59,,,,,,,,,,,,,0.00,,,
2025-01-20 07:13:00,,,,,,,,16.51,,,,,,,,
2025-01-20 07:15:00,,,,,,,,,,,,,,,,
2025-01-20 07:15:01,,,,,,,,,,,,35.81,,,,
2025-01-20 07:15:08,,,,,,,,,0.00,,,,,,,
2025-01-20 07:15:18,,,,,,,,,,0.51,,,,,,
2025-01-20 07:15:25,,,,,,26.67,,,,,,,,,,
2025-01-20 07:16:12,,,,11.43,,,,,,,,,,,,
2025-01-20 07:16:15,,,,,,,4.57,,,,,,,,,
2025-01-20 07:16:36,,,,,,,,,,,,,,0.00,,
2025-01-20 07:16:51,,,0.00,,,,,,,,,,,,,
2025-01-20 07:16:53,,2.54,,,,,,,,,,,,,,
2025-01-20 07:16:54,,,,,,,,,,,,,,,0.00,
2025-01-20 07:17:36,0.00,,,,,,,,,,,,,,,
2025-01-20 07:17:50,,,,,,,,,,,2.29,,,,,
2025-01-20 07:17:55,,,,,14.99,,,,,,,,,,,
2025-01-20 07:17:59,,,,,,,,,,,,,0.00,,,
2025-01-20 07:18:00,,,,,,,,16.51,,,,,,,,
2025-01-20 07:20:00,,,,,,,,,,,,,,,,
2025-01-20 07:20:01,,,,,,,,,,,,35.81,,,,
2025-01-20 07:20:08,,,,,,,,,0.00,,,,,,,
2025-01-20 07:20:18,,,,,,,,,,0.51,,,,,,
2025-01-20 07:20:25,,,,,,26.67,,,,,,,,,,
2025-01-20 07:21:12,,,,11.43,,,,,,,,,,,,
2025-01-20 07:21:15,,,,,,,4.57,,,,,,,,,
2025-01-20 07:21:36,,,,,,,,,,,,,,0.00,,
2025-01-20 07:21:51,,,0.00,,,,,,,,,,,,,
2025-01-20 07:21:53,,2.54,,,,,,,,,,,,,,
2025-01-20 07:21:54,,,,,,,,,,,,,,,0.00,
2025-01-20 07:22:36,0.00,,,,,,,,,,,,,,,
2025-01-20 07:22:50,,,,,,,,,,,2.29,,,,,
2025-01-20 07:22:55,,,,,14.99,,,,,,,,,,,
2025-01-20 07:22:59,,,,,,,,,,,,,0.00,,,
2025-01-20 07:23:00,,,,,,,,16.51,,,,,,,,
2025-01-20 07:25:00,,,,,,,,,,,,,,,,
2025-01-20 07:25:01,,,,,,,,,,,,35.81,,,,
